Input,Options,Expected,Predicted
"F: Welches Wort ist laenger, ""einfach"" oder ""offensiv""? A:","['einfach', 'offensiv']",offensiv,offensive?
"F: Welches Wort ist laenger, ""hier"" oder ""ich""? A:","['hier', 'ich']",hier,"hier""? a:"
"F: Welches Wort ist laenger, ""beenden"" oder ""irgendwo""? A:","['beenden', 'irgendwo']",irgendwo,"irgendwood ""ist""? a:"
"F: Welches Wort hat mehr Buchstaben, ""zeit"" oder ""sollen""? A:","['zeit', 'sollen']",sollen,"sollen""? a:"
"Von den Woertern ""wenn"" und ""verloren"", welches hat mehr Buchstaben? ","['wenn', 'verloren']",verloren,verloren?
"F: Welches Wort ist laenger, ""das"" oder ""viel""? A:","['das', 'viel']",viel,"das erste ort ""viel""? a:"
"F: Welches Wort ist laenger, ""rot"" oder ""zeit""? A:","['rot', 'zeit']",zeit,"zeit""? a:"
"Von den Woertern ""lebende"" und ""bedeutet"", welches hat mehr Buchstaben? ","['lebende', 'bedeutet']",bedeutet,bedeutetetetetetetetetete
"F: Welches Wort hat mehr Buchstaben, ""jemand"" oder ""sich""? A:","['jemand', 'sich']",jemand,"jemand""? a:"
"Von den Woertern ""sind"" und ""bruellen"", welches hat mehr Buchstaben? ","['sind', 'bruellen']",bruellen,bruellen?
"Von den Woertern ""hier"" und ""rechenfehler"", welches hat mehr Buchstaben? ","['hier', 'rechenfehler']",rechenfehler,"hier""?"
"F: Welches Wort hat mehr Buchstaben, ""nach"" oder ""nichts""? A:","['nach', 'nichts']",nichts,"nachts""? a:"
"F: Welches Wort hat mehr Buchstaben, ""weg"" oder ""voellig""? A:","['weg', 'voellig']",voellig,"voellig""? a:"
"F: Welches Wort ist laenger, ""darueber"" oder ""abholen""? A:","['darueber', 'abholen']",darueber,"abholen""? a:"
"Von den Woertern ""viel"" und ""bedrohen"", welches hat mehr Buchstaben? ","['viel', 'bedrohen']",bedrohen,bedrohen?
"F: Welches Wort hat mehr Buchstaben, ""du"" oder ""der""? A:","['du', 'der']",der,"der"" mehr buchstaben? a:"
"F: Welches Wort ist laenger, ""ganz"" oder ""die""? A:","['ganz', 'die']",ganz,"ganz"" oder ""ganz""? a:"
"F: Welches Wort hat mehr Buchstaben, ""und"" oder ""abholen""? A:","['und', 'abholen']",abholen,"abholen""? a:"
"Von den Woertern ""ehrenlos"" und ""sehr"", welches hat mehr Buchstaben? ","['ehrenlos', 'sehr']",ehrenlos,ehrenlos?
"Von den Woertern ""bedrohen"" und ""will"", welches hat mehr Buchstaben? ","['bedrohen', 'will']",bedrohen,bedrohen?
"F: Welches Wort hat mehr Buchstaben, ""mulmig"" oder ""nach""? A:","['mulmig', 'nach']",mulmig,"mulmig"" oder ""mulmig""? a:"
"F: Welches Wort hat mehr Buchstaben, ""ganz"" oder ""anteil""? A:","['ganz', 'anteil']",anteil,"ganz""? a:"
"F: Welches Wort hat mehr Buchstaben, ""du"" oder ""weg""? A:","['du', 'weg']",weg,weg? a:
"Von den Woertern ""mehrere"" und ""abschied"", welches hat mehr Buchstaben? ","['mehrere', 'abschied']",abschied,abschied?
"F: Welches Wort ist laenger, ""nie"" oder ""auch""? A:","['nie', 'auch']",auch,"auch""? a:"
"Von den Woertern ""graben"" und ""sowie"", welches hat mehr Buchstaben? ","['graben', 'sowie']",graben,sowierkerkerkerkerkerkerk
"Von den Woertern ""hier"" und ""tuefteln"", welches hat mehr Buchstaben? ","['hier', 'tuefteln']",tuefteln,"hier""?"
"F: Welches Wort ist laenger, ""kann"" oder ""man""? A:","['kann', 'man']",kann,"man""? a:"
"F: Welches Wort hat mehr Buchstaben, ""ganz"" oder ""weinen""? A:","['ganz', 'weinen']",weinen,"ganz"" oder ""ganz""? a:"
"F: Welches Wort ist laenger, ""aus"" oder ""noch""? A:","['aus', 'noch']",noch,"noch""? a:"
"F: Welches Wort ist laenger, ""sie"" oder ""um""? A:","['sie', 'um']",sie,"um""? a:"
"F: Welches Wort ist laenger, ""entsteht"" oder ""ab""? A:","['entsteht', 'ab']",entsteht,"entsteht""? a:"
"F: Welches Wort hat mehr Buchstaben, ""beenden"" oder ""neu""? A:","['beenden', 'neu']",beenden,beenden?
"Von den Woertern ""diese"" und ""graben"", welches hat mehr Buchstaben? ","['diese', 'graben']",graben,graben?
"F: Welches Wort hat mehr Buchstaben, ""ganz"" oder ""bagger""? A:","['ganz', 'bagger']",bagger,"bagger""? a:"
"F: Welches Wort hat mehr Buchstaben, ""an"" oder ""die""? A:","['an', 'die']",die,"die""? a:"
"Von den Woertern ""gleichheiten"" und ""noch"", welches hat mehr Buchstaben? ","['gleichheiten', 'noch']",gleichheiten,gleichheiten?
"F: Welches Wort hat mehr Buchstaben, ""denken"" oder ""erst""? A:","['denken', 'erst']",denken,"denken"" oder ""erst""? a:"
"F: Welches Wort hat mehr Buchstaben, ""jemand"" oder ""ganz""? A:","['jemand', 'ganz']",jemand,"jemand"" oder ""jemand""? a:"
"F: Welches Wort ist laenger, ""sich"" oder ""weg""? A:","['sich', 'weg']",sich,sich? a:
"F: Welches Wort hat mehr Buchstaben, ""sehen "" oder ""muss""? A:","['sehen ', 'muss']",sehen ,"sehen ""muss""? a:"
"F: Welches Wort hat mehr Buchstaben, ""nach"" oder ""laufen""? A:","['nach', 'laufen']",laufen,laufen?
"F: Welches Wort hat mehr Buchstaben, ""viel"" oder ""laufen""? A:","['viel', 'laufen']",laufen,"viel"" oder ""laufen""? a:"
"F: Welches Wort hat mehr Buchstaben, ""lebende"" oder ""los""? A:","['lebende', 'los']",lebende,"lebende"" oder ""lebende""? "
"F: Welches Wort ist laenger, ""er"" oder ""gespuert""? A:","['er', 'gespuert']",gespuert,"gespuert""? a:"
"F: Welches Wort ist laenger, ""bedrohen"" oder ""zu""? A:","['bedrohen', 'zu']",bedrohen,bedrohen? a:
"Von den Woertern ""nach"" und ""irgendwo"", welches hat mehr Buchstaben? ","['nach', 'irgendwo']",irgendwo,irgendwood?
"F: Welches Wort hat mehr Buchstaben, ""denken"" oder ""auch""? A:","['denken', 'auch']",denken,"denken"" oder ""auch""? a:"
"Von den Woertern ""wirklich"" und ""muss"", welches hat mehr Buchstaben? ","['wirklich', 'muss']",wirklich,"muss""?"
"F: Welches Wort ist laenger, ""abschied"" oder ""er""? A:","['abschied', 'er']",abschied,abschied? a:
"F: Welches Wort ist laenger, ""und"" oder ""hier""? A:","['und', 'hier']",hier,"hier""? a:"
"Von den Woertern ""lebende"" und ""namenlos"", welches hat mehr Buchstaben? ","['lebende', 'namenlos']",namenlos,"namenlos""?"
"F: Welches Wort hat mehr Buchstaben, ""bagger"" oder ""sind""? A:","['bagger', 'sind']",bagger,"bagger"" oder ""bagger""? a:"
"Von den Woertern ""nach"" und ""bruellen"", welches hat mehr Buchstaben? ","['nach', 'bruellen']",bruellen,bruellen?
"F: Welches Wort hat mehr Buchstaben, ""kann"" oder ""tragen""? A:","['kann', 'tragen']",tragen,"kann"" oder ""kann""? a:"
"Von den Woertern ""bagger"" und ""wurde"", welches hat mehr Buchstaben? ","['bagger', 'wurde']",bagger,"bagger""?"
"F: Welches Wort ist laenger, ""lang"" oder ""ehe""? A:","['lang', 'ehe']",lang,"langer"" oder ""langer""? a:"
"F: Welches Wort hat mehr Buchstaben, ""weg"" oder ""am""? A:","['weg', 'am']",weg,weg? am? am? am? am? am? 
"Von den Woertern ""ganz"" und ""irgendwo"", welches hat mehr Buchstaben? ","['ganz', 'irgendwo']",irgendwo,ganzel?
"F: Welches Wort ist laenger, ""um"" oder ""die""? A:","['um', 'die']",die,"um"" oder ""um""? a:"
"F: Welches Wort hat mehr Buchstaben, ""wertlos"" oder ""los""? A:","['wertlos', 'los']",wertlos,"los""? a:"
"F: Welches Wort hat mehr Buchstaben, ""aus"" oder ""voellig""? A:","['aus', 'voellig']",voellig,"voellig""? a:"
"F: Welches Wort hat mehr Buchstaben, ""und"" oder ""zu""? A:","['und', 'zu']",und,"zu""? a:"
"F: Welches Wort hat mehr Buchstaben, ""bald"" oder ""koennt""? A:","['bald', 'koennt']",koennt,koennt? a:
"F: Welches Wort hat mehr Buchstaben, ""gebiss"" oder ""nach""? A:","['gebiss', 'nach']",gebiss,gebiss?
"F: Welches Wort ist laenger, ""ich"" oder ""heut""? A:","['ich', 'heut']",heut,"heut""? a:"
"F: Welches Wort ist laenger, ""all"" oder ""hier""? A:","['all', 'hier']",hier,"hier""? a:"
"F: Welches Wort ist laenger, ""gespuert"" oder ""im""? A:","['gespuert', 'im']",gespuert,"im african ""im""? a:"
"F: Welches Wort ist laenger, ""er"" oder ""namenlos""? A:","['er', 'namenlos']",namenlos,"namenlos""? a:"
"F: Welches Wort hat mehr Buchstaben, ""sie"" oder ""einfach""? A:","['sie', 'einfach']",einfach,"einfach""? a:"
"F: Welches Wort ist laenger, ""darueber"" oder ""in""? A:","['darueber', 'in']",darueber,index?
"Von den Woertern ""bald"" und ""versucht"", welches hat mehr Buchstaben? ","['bald', 'versucht']",versucht,"bald""?"
"Von den Woertern ""erzaehlt"" und ""sehr"", welches hat mehr Buchstaben? ","['erzaehlt', 'sehr']",erzaehlt,"erzaehlt ""erzaehlt""?"
"F: Welches Wort ist laenger, ""wertlos"" oder ""bekannte""? A:","['wertlos', 'bekannte']",bekannte,bekannte? a:
"F: Welches Wort hat mehr Buchstaben, ""denken"" oder ""dann""? A:","['denken', 'dann']",denken,"dann"" oder ""denken""? a:"
"F: Welches Wort hat mehr Buchstaben, ""ehe"" oder ""lebende""? A:","['ehe', 'lebende']",lebende,"lebende""? a:"
"Von den Woertern ""haarstraehne"" und ""sehr"", welches hat mehr Buchstaben? ","['haarstraehne', 'sehr']",haarstraehne,"sehr""?"
"Von den Woertern ""irgendwo"" und ""heut"", welches hat mehr Buchstaben? ","['irgendwo', 'heut']",irgendwo,"heute ""irgendwo""?"
"Von den Woertern ""haarstraehne"" und ""zeit"", welches hat mehr Buchstaben? ","['haarstraehne', 'zeit']",haarstraehne,"zeit""?"
"Von den Woertern ""dann"" und ""verloren"", welches hat mehr Buchstaben? ","['dann', 'verloren']",verloren,"verloren""?"
"F: Welches Wort ist laenger, ""solches"" oder ""beispiel""? A:","['solches', 'beispiel']",beispiel,beispiel? a:
"F: Welches Wort ist laenger, ""abschied"" oder ""beenden""? A:","['abschied', 'beenden']",abschied,"beenden, ""beenden""? a:"
"F: Welches Wort hat mehr Buchstaben, ""an"" oder ""nun""? A:","['an', 'nun']",nun,"nun""? a:"
"F: Welches Wort ist laenger, ""beenden"" oder ""tadellos""? A:","['beenden', 'tadellos']",tadellos,"tadellos""? a:"
"Von den Woertern ""irgendwo"" und ""gedanke"", welches hat mehr Buchstaben? ","['irgendwo', 'gedanke']",irgendwo,"gedanke""?"
"F: Welches Wort hat mehr Buchstaben, ""jemand"" oder ""kann""? A:","['jemand', 'kann']",jemand,"jemand"" oder ""jemand""? a:"
"Von den Woertern ""kann"" und ""versucht"", welches hat mehr Buchstaben? ","['kann', 'versucht']",versucht,"kann""?"
"F: Welches Wort ist laenger, ""nun"" oder ""hier""? A:","['nun', 'hier']",hier,"hier""? a:"
"Von den Woertern ""bedrohen"" und ""dann"", welches hat mehr Buchstaben? ","['bedrohen', 'dann']",bedrohen,bedrohen?
"Von den Woertern ""gebiss"" und ""sowie"", welches hat mehr Buchstaben? ","['gebiss', 'sowie']",gebiss,gebiss?
"F: Welches Wort hat mehr Buchstaben, ""erst"" oder ""einmal""? A:","['erst', 'einmal']",einmal,"einmal""? a:"
"F: Welches Wort ist laenger, ""noch"" oder ""all""? A:","['noch', 'all']",noch,"noch""? a:"
