Input,Options,Expected,Output (raw),Predicted
"Q: Which word is shorter, ""daily"" or ""use""? A:","['daily', 'use']",use,"UTT_BOUNDARY q: which word is shorter, ""daily"" or ""use""? a:UTT_BOUNDARY use the word ""f"," use the word ""f"
"Q: Which word is shorter, ""chemistry"" or ""drawing""? A:","['chemistry', 'drawing']",drawing,"UTT_BOUNDARY q: which word is shorter, ""chemistry"" or ""drawing""? a:UTT_BOUNDARY drawing"", which word comes"," drawing"", which word comes"
"Q: Which word is shorter, ""drawing"" or ""neighbor""? A:","['drawing', 'neighbor']",drawing,"UTT_BOUNDARY q: which word is shorter, ""drawing"" or ""neighbor""? a:UTT_BOUNDARY drawing? a:UTT_BOUNDARY", drawing? a:
"Q: Which word has fewer letters, ""half"" or ""age""? A:","['half', 'age']",age,"UTT_BOUNDARY q: which word has fewer letters, ""half"" or ""age""? a:UTT_BOUNDARY age"", "" thane"," age"", "" thane"
"Q: Of the words ""out"" and ""paint"" which one has fewer letters? A:","['out', 'paint']",out,"UTT_BOUNDARY q: of the words ""out"" and ""paint"" which one has fewer letters? a:UTT_BOUNDARY outdoor and door?", outdoor and door?
"Q: Which word is shorter, ""customer"" or ""problem""? A:","['customer', 'problem']",problem,"UTT_BOUNDARY q: which word is shorter, ""customer"" or ""problem""? a:UTT_BOUNDARY problem""? a:UTT_BOUNDARY"," problem""? a:"
"Q: Which word is shorter, ""daughter"" or ""exactly""? A:","['daughter', 'exactly']",exactly,"UTT_BOUNDARY q: which word is shorter, ""daughter"" or ""exactly""? a:UTT_BOUNDARY exactly the same problem?", exactly the same problem?
"Q: Of the words ""form"" and ""us"" which one has fewer letters? A:","['form', 'us']",us,"UTT_BOUNDARY q: of the words ""form"" and ""us"" which one has fewer letters? a:UTT_BOUNDARY usage of the word", usage of the word
"Q: Which word has fewer letters, ""me"" or ""soft""? A:","['me', 'soft']",me,"UTT_BOUNDARY q: which word has fewer letters, ""me"" or ""soft""? a:UTT_BOUNDARY me and my friends""?"," me and my friends""?"
"Q: Of the words ""behind"" and ""last"" which one has fewer letters? A:","['behind', 'last']",last,"UTT_BOUNDARY q: of the words ""behind"" and ""last"" which one has fewer letters? a:UTT_BOUNDARY last word comes first?", last word comes first?
