Input,Options,Expected,Predicted
"Q: In an alphabetical order, which word comes first, ""blanket"" or ""diary""? A:","['blanket', 'diary']",blanket,diary
"Q: In an alphabetical order, which word comes first, ""back"" or ""everything""? A:","['back', 'everything']",back,back
"Q: In an alphabetical order, which word comes first, ""guest"" or ""dressed""? A:","['guest', 'dressed']",dressed,guest
"Q: In an alphabetical order, which of the words ""policewoman"" and ""chef"" comes first? A:","['policewoman', 'chef']",chef,chef
"Q: Of the words ""sandwich"" and ""various"", which word comes first alphabetically? A:","['sandwich', 'various']",sandwich,sandwich
"Q: In an alphabetical order, which word comes first, ""keyboard"" or ""health""? A:","['keyboard', 'health']",health,keyboard
"Q: In an alphabetical order, which word comes first, ""jam"" or ""granddaughter""? A:","['jam', 'granddaughter']",granddaughter,jam
"Q: Of the words ""make"" and ""nature"", which word comes first alphabetically? A:","['make', 'nature']",make,make
"Q: In an alphabetical order, which of the words ""bat"" and ""highway"" comes first? A:","['bat', 'highway']",bat,highway
"Q: Of the words ""tour"" and ""across"", which word comes first alphabetically? A:","['tour', 'across']",across,across
"Q: Of the words ""number"" and ""guide"", which word comes first alphabetically? A:","['number', 'guide']",guide,guide
"Q: In an alphabetical order, which of the words ""call"" and ""computer"" comes first? A:","['call', 'computer']",call,call
"Q: In an alphabetical order, which of the words ""coat"" and ""somebody"" comes first? A:","['coat', 'somebody']",coat,coat
"Q: In an alphabetical order, which word comes first, ""size"" or ""rap""? A:","['size', 'rap']",rap,size
"Q: Of the words ""paper"" and ""different"", which word comes first alphabetically? A:","['paper', 'different']",different,different
"Q: In an alphabetical order, which of the words ""nearly"" and ""sink"" comes first? A:","['nearly', 'sink']",nearly,nearly
"Q: In an alphabetical order, which word comes first, ""advertisement"" or ""policewoman""? A:","['advertisement', 'policewoman']",advertisement,advertisement
"Q: In an alphabetical order, which of the words ""why"" and ""race"" comes first? A:","['why', 'race']",race,why
"Q: Of the words ""more"" and ""pet"", which word comes first alphabetically? A:","['more', 'pet']",more,pet
"Q: Of the words ""insect"" and ""gate"", which word comes first alphabetically? A:","['insect', 'gate']",gate,gate
"Q: In an alphabetical order, which of the words ""oh"" and ""in"" comes first? A:","['oh', 'in']",in,oh
"Q: In an alphabetical order, which of the words ""hungry"" and ""low"" comes first? A:","['hungry', 'low']",hungry,hungry
"Q: In an alphabetical order, which of the words ""expensive"" and ""yes"" comes first? A:","['expensive', 'yes']",expensive,expensive
"Q: Of the words ""a"" and ""comparative"", which word comes first alphabetically? A:","['a', 'comparative']",a,a
"Q: In an alphabetical order, which word comes first, ""woman"" or ""try""? A:","['woman', 'try']",try,try
"Q: Of the words ""grandchild"" and ""colleague"", which word comes first alphabetically? A:","['grandchild', 'colleague']",colleague,grandchild
"Q: Of the words ""listen"" and ""great"", which word comes first alphabetically? A:","['listen', 'great']",great,great
"Q: In an alphabetical order, which word comes first, ""each"" or ""visit""? A:","['each', 'visit']",each,each
"Q: In an alphabetical order, which of the words ""milk"" and ""what"" comes first? A:","['milk', 'what']",milk,milk
"Q: In an alphabetical order, which word comes first, ""big"" or ""poor""? A:","['big', 'poor']",big,big
"Q: In an alphabetical order, which word comes first, ""may"" or ""motorcycle""? A:","['may', 'motorcycle']",may,motorcycle
"Q: In an alphabetical order, which word comes first, ""order"" or ""surprise""? A:","['order', 'surprise']",order,surprise
