Input,Options,Expected,Predicted
"Q: What is the word most related to the word ""animals"" from the words ""pineapple"", ""duck"", ""banana"", ""peach"", and ""pear""? A:","['duck', 'pineapple', 'banana', 'peach', 'pear']",duck,"duck, aple, aple, apple, "
"Q: What is the word most related to the word ""vehicles"" from the words ""train"", ""rabbit"", ""fish"", ""chicken"", and ""cat""? A:","['train', 'rabbit', 'fish', 'chicken', 'cat']",train,train? a:
"Q: What is the word most related to the word ""animals"" from the words ""skirt"", ""sweater"", ""goat"", ""shorts"", and ""jeans""? A:","['goat', 'skirt', 'sweater', 'shorts', 'jeans']",goat,goat? a:
"Q: Of the words ""train"", ""socks"", ""skirt"", ""pants"", and ""jacket"", what is the word most commonly associated with ""vehicles""? A:","['train', 'socks', 'skirt', 'pants', 'jacket']",train,"train"", ""train"", ""tram"":"
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""mango"", ""dog"", ""fish"", ""rabbit"", ""cow"": ","['mango', 'dog', 'fish', 'rabbit', 'cow']",mango,"mango, ""mango"":"
"Q: What is the word most related to the word ""fruit"" from the words ""watermelon"", ""car"", ""tram"", ""van"", and ""train""? A:","['watermelon', 'car', 'tram', 'van', 'train']",watermelon,watermelon? a:
"Q: What is the word most related to the word ""fruit"" from the words ""table"", ""bed"", ""bookcase"", ""desk"", and ""lemon""? A:","['lemon', 'table', 'bed', 'bookcase', 'desk']",lemon,lemon? a:
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""bed"", ""rabbit"", ""bookcase"", ""table"", ""chair"": ","['rabbit', 'bed', 'bookcase', 'table', 'chair']",rabbit,rabbitsedsededersderdesde
"Q: Of the words ""mango"", ""watermelon"", ""melon"", ""strawberry"", and ""table"", what is the word most commonly associated with ""furniture""? A:","['table', 'mango', 'watermelon', 'melon', 'strawberry']",table,"mango, "" on"", ""mango"":"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""truck"", ""train"", ""motorcycle"", ""chair"", ""tractor"": ","['chair', 'truck', 'train', 'motorcycle', 'tractor']",chair,truck:
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""bookcase"", ""couch"", ""armchair"", ""cat"", ""bed"": ","['cat', 'bookcase', 'couch', 'armchair', 'bed']",cat,"bedcair, ""couch"":"
"Q: Of the words ""sofa"", ""car"", ""tram"", ""bus"", and ""van"", what is the word most commonly associated with ""furniture""? A:","['sofa', 'car', 'tram', 'bus', 'van']",sofa,"sofa"", ""tram"", ""tram"", ""t"
"Q: Of the words ""dog"", ""fish"", ""cat"", ""socks"", and ""mouse"", what is the word most commonly associated with ""clothes""? A:","['socks', 'dog', 'fish', 'cat', 'mouse']",socks,"socks, ""shirt"", ""shorts"","
"Q: What is the word most related to the word ""furniture"" from the words ""jeans"", ""coat"", ""socks"", ""pants"", and ""bed""? A:","['bed', 'jeans', 'coat', 'socks', 'pants']",bed,jeans? a:
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""desk"", ""socks"", ""sweater"", ""jacket"", ""jeans"": ","['desk', 'socks', 'sweater', 'jacket', 'jeans']",desk,"desk"", ""socks"", ""socks"":"
"Q: Of the words ""jeans"", ""sweater"", ""pants"", ""chicken"", and ""shirt"", what is the word most commonly associated with ""animals""? A:","['chicken', 'jeans', 'sweater', 'pants', 'shirt']",chicken,"chicken"", ""sweater"", ""chi"
"Q: What is the word most related to the word ""furniture"" from the words ""van"", ""truck"", ""bed"", ""motorcycle"", and ""bus""? A:","['bed', 'van', 'truck', 'motorcycle', 'bus']",bed,bed? anduceduct? a:
"Q: Of the words ""motorcycle"", ""tram"", ""van"", ""shirt"", and ""train"", what is the word most commonly associated with ""clothes""? A:","['shirt', 'motorcycle', 'tram', 'van', 'train']",shirt,"shirt, ""t"", ""tram"":"
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""chicken"", ""fish"", ""cow"", ""goat"", ""pear"": ","['pear', 'chicken', 'fish', 'cow', 'goat']",pear,"pear"", ""cow"":"
"Of the following words, choose the word most commonly associated with the word ""animals"" - ""peach"", ""apple"", ""pineapple"", ""fish"", ""mango"": ","['fish', 'peach', 'apple', 'pineapple', 'mango']",fish,mango:
"Q: Of the words ""duck"", ""motorcycle"", ""bus"", ""van"", and ""tram"", what is the word most commonly associated with ""animals""? A:","['duck', 'motorcycle', 'bus', 'van', 'tram']",duck,"duck, ""tram"", ""tram"", ""tr"
"Q: Of the words ""armchair"", ""bed"", ""sofa"", ""chair"", and ""sweater"", what is the word most commonly associated with ""clothes""? A:","['sweater', 'armchair', 'bed', 'sofa', 'chair']",sweater,armchair? armchair:
"Q: Of the words ""bus"", ""mouse"", ""goat"", ""cow"", and ""cat"", what is the word most commonly associated with ""vehicles""? A:","['bus', 'mouse', 'goat', 'cow', 'cat']",bus,"bus, ""mouse"", ""chicken"":"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""truck"", ""train"", ""tram"", ""bus"", ""table"": ","['table', 'truck', 'train', 'tram', 'bus']",table,"tram""ts""tore""te""te""te""te"""
"Q: What is the word most related to the word ""animals"" from the words ""cow"", ""motorcycle"", ""bus"", ""train"", and ""van""? A:","['cow', 'motorcycle', 'bus', 'train', 'van']",cow,"cow, train, animals, anim"
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""mango"", ""car"", ""peach"", ""strawberry"", ""apple"": ","['car', 'mango', 'peach', 'strawberry', 'apple']",car,"car, ar, strawbery, "":"
"Of the following words, choose the word most commonly associated with the word ""vehicles"" - ""bus"", ""shirt"", ""coat"", ""sweater"", ""shorts"": ","['bus', 'shirt', 'coat', 'sweater', 'shorts']",bus,"bus"", ""shirt"":"
"Q: What is the word most related to the word ""fruit"" from the words ""tram"", ""tractor"", ""train"", ""banana"", and ""truck""? A:","['banana', 'tram', 'tractor', 'train', 'truck']",banana,tram?
"Q: Of the words ""table"", ""chair"", ""armchair"", ""desk"", and ""shorts"", what is the word most commonly associated with ""clothes""? A:","['shorts', 'table', 'chair', 'armchair', 'desk']",shorts,shorts? air? a:
"Q: What is the word most related to the word ""animals"" from the words ""banana"", ""pear"", ""peach"", ""mouse"", and ""apple""? A:","['mouse', 'banana', 'pear', 'peach', 'apple']",mouse,"peach"", animals, animals,"
"Q: What is the word most related to the word ""animals"" from the words ""watermelon"", ""melon"", ""chicken"", ""apple"", and ""pear""? A:","['chicken', 'watermelon', 'melon', 'apple', 'pear']",chicken,chicken? a:
"Q: What is the word most related to the word ""clothes"" from the words ""couch"", ""sofa"", ""table"", ""sweater"", and ""bookcase""? A:","['sweater', 'couch', 'sofa', 'table', 'bookcase']",sweater,"sofa"", a:"
"Q: Of the words ""car"", ""sofa"", ""motorcycle"", ""train"", and ""truck"", what is the word most commonly associated with ""furniture""? A:","['sofa', 'car', 'motorcycle', 'train', 'truck']",sofa,"sofa"", a, ""train"":"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""pants"", ""shirt"", ""socks"", ""bed"", ""coat"": ","['bed', 'pants', 'shirt', 'socks', 'coat']",bed,"bed"", ""socks"", ""shorts"":"
"Q: Of the words ""train"", ""table"", ""bookcase"", ""armchair"", and ""bed"", what is the word most commonly associated with ""vehicles""? A:","['train', 'table', 'bookcase', 'armchair', 'bed']",train,"tabledery, armchair, air,"
"Q: Of the words ""cat"", ""chicken"", ""goat"", ""tractor"", and ""fish"", what is the word most commonly associated with ""vehicles""? A:","['tractor', 'cat', 'chicken', 'goat', 'fish']",tractor,"cat"", at, at, atat, atata"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""strawberry"", ""couch"", ""watermelon"", ""pineapple"", ""melon"": ","['couch', 'strawberry', 'watermelon', 'pineapple', 'melon']",couch,"couch"", "":"
"Q: Of the words ""bookcase"", ""banana"", ""table"", ""bed"", and ""desk"", what is the word most commonly associated with ""fruit""? A:","['banana', 'bookcase', 'table', 'bed', 'desk']",banana,banananananananananananan
"Q: Of the words ""car"", ""cat"", ""truck"", ""motorcycle"", and ""tractor"", what is the word most commonly associated with ""animals""? A:","['cat', 'car', 'truck', 'motorcycle', 'tractor']",cat,"car, actorcycle, a, animo"
"Q: What is the word most related to the word ""animals"" from the words ""car"", ""cat"", ""truck"", ""motorcycle"", and ""tractor""? A:","['cat', 'car', 'truck', 'motorcycle', 'tractor']",cat,"car, car, car, car, car, "
"Q: Of the words ""shirt"", ""sweater"", ""car"", ""socks"", and ""jacket"", what is the word most commonly associated with ""vehicles""? A:","['car', 'shirt', 'sweater', 'socks', 'jacket']",car,"car, ""socks"", "":"
"Q: Of the words ""desk"", ""chair"", ""couch"", ""strawberry"", and ""table"", what is the word most commonly associated with ""fruit""? A:","['strawberry', 'desk', 'chair', 'couch', 'table']",strawberry,strawberry? a:
"Q: Of the words ""couch"", ""melon"", ""pear"", ""pineapple"", and ""strawberry"", what is the word most commonly associated with ""furniture""? A:","['couch', 'melon', 'pear', 'pineapple', 'strawberry']",couch,"couch, aplerry, "":"
"Q: Of the words ""armchair"", ""chair"", ""sofa"", ""pineapple"", and ""bed"", what is the word most commonly associated with ""fruit""? A:","['pineapple', 'armchair', 'chair', 'sofa', 'bed']",pineapple,armchair? air? armchair:
"Q: What is the word most related to the word ""animals"" from the words ""peach"", ""pineapple"", ""lemon"", ""pig"", and ""melon""? A:","['pig', 'peach', 'pineapple', 'lemon', 'melon']",pig,"peach, apple, ""pig"":"
"Q: What is the word most related to the word ""furniture"" from the words ""train"", ""motorcycle"", ""truck"", ""van"", and ""table""? A:","['table', 'train', 'motorcycle', 'truck', 'van']",table,"table"", ana tablethananan"
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""motorcycle"", ""van"", ""car"", ""banana"", ""tractor"": ","['banana', 'motorcycle', 'van', 'car', 'tractor']",banana,"car, van, ""t""t"":"
"Q: Of the words ""dog"", ""rabbit"", ""fish"", ""desk"", and ""mouse"", what is the word most commonly associated with ""furniture""? A:","['desk', 'dog', 'rabbit', 'fish', 'mouse']",desk,"desk, ""rabbit"", able, abl"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""shorts"", ""pants"", ""bookcase"", ""skirt"", ""jeans"": ","['bookcase', 'shorts', 'pants', 'skirt', 'jeans']",bookcase,"bookcase"", ""se"":"
"Q: What is the word most related to the word ""furniture"" from the words ""duck"", ""rabbit"", ""mouse"", ""bookcase"", and ""pig""? A:","['bookcase', 'duck', 'rabbit', 'mouse', 'pig']",bookcase,bookcase? a:
"Q: What is the word most related to the word ""clothes"" from the words ""couch"", ""bed"", ""jacket"", ""armchair"", and ""chair""? A:","['jacket', 'couch', 'bed', 'armchair', 'chair']",jacket,jacket? a:
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""watermelon"", ""mango"", ""pineapple"", ""coat"", ""apple"": ","['coat', 'watermelon', 'mango', 'pineapple', 'apple']",coat,"coat"", ""coat"":"
"Q: Of the words ""lemon"", ""chair"", ""apple"", ""pear"", and ""banana"", what is the word most commonly associated with ""furniture""? A:","['chair', 'lemon', 'apple', 'pear', 'banana']",chair,"chair, air, air, air, ""ai"
"Of the following words, choose the word most commonly associated with the word ""fruit"" - ""bed"", ""pineapple"", ""desk"", ""sofa"", ""couch"": ","['pineapple', 'bed', 'desk', 'sofa', 'couch']",pineapple,"pineapple"", ""pineappple"":"
"Q: Of the words ""chicken"", ""fish"", ""goat"", ""mouse"", and ""train"", what is the word most commonly associated with ""vehicles""? A:","['train', 'chicken', 'fish', 'goat', 'mouse']",train,"chicken, ""train"", ain"":"
"Of the following words, choose the word most commonly associated with the word ""furniture"" - ""pig"", ""couch"", ""mouse"", ""dog"", ""fish"": ","['couch', 'pig', 'mouse', 'dog', 'fish']",couch,"couch, ""ch"":"
"Q: What is the word most related to the word ""furniture"" from the words ""bed"", ""chicken"", ""dog"", ""pig"", and ""goat""? A:","['bed', 'chicken', 'dog', 'pig', 'goat']",bed,bed? a:
"Q: Of the words ""sweater"", ""melon"", ""skirt"", ""shorts"", and ""jacket"", what is the word most commonly associated with ""fruit""? A:","['melon', 'sweater', 'skirt', 'shorts', 'jacket']",melon,"melon"", ""shorts"", "":"
"Of the following words, choose the word most commonly associated with the word ""clothes"" - ""melon"", ""pear"", ""pineapple"", ""strawberry"", ""jeans"": ","['jeans', 'melon', 'pear', 'pineapple', 'strawberry']",jeans,"melon"", ""melon"":"
