Input,Options,Expected,Output (raw),Predicted
"Welches von den Wörtern ""Rubin"" und ""Rolle"", kommt alphabetisch zuerst? ","['Rubin', 'Rolle']",rolle,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" r u b i n "" W u n d W "" r o l l e "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY r o l l e r W r o l l e r . "" W d i r e k t W v o","roller roller."" direkt vo"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Brille"" und ""Besen"" kommt zuerst? A:","['Brille', 'Besen']",besen,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" b r i l l e "" W u n d W "" b e s e n "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY b e s e n f e l d e r b e t t e n W s c h r e n k",besenfelderbetten schrenk
"F: In alphabetischer Reihenfolge, welches der Wörter ""Ferse"" und ""Ferse"" kommt zuerst? A:","['Ferse', 'Ferse']",ferse,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" f e r s e "" W u n d W "" f e r s e "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY f e r s e r i n n e n - , W f e r n e W j e d e n","ferserinnen-, ferne jeden"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Narr"" oder ""Nagel""? A:","['Narr', 'Nagel']",nagel,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" n a r r "" W o d e r W "" n a g e l "" ? W a : UTT_BOUNDARY n a g e l "" ? W a : UTT_BOUNDARY","nagel""? a:"
"Welches von den Wörtern ""Vitrine"" und ""Vulkan"", kommt alphabetisch zuerst? ","['Vitrine', 'Vulkan']",vitrine,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" v i t r i n e "" W u n d W "" v u l k a n "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY v i t r i n e . "" W d i r e k t W v o r W "" v i e","vitrine."" direkt vor ""vie"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Herd"" und ""Hemd"" kommt zuerst? A:","['Herd', 'Hemd']",hemd,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" h e r d "" W u n d W "" h e m d "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY h e m d e n b e s i t z e r "" ? W a : UTT_BOUNDARY","hemdenbesitzer""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Ideal"" oder ""Ikone""? A:","['Ideal', 'Ikone']",ideal,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" i d e a l "" W o d e r W "" i k o n e "" ? W a : UTT_BOUNDARY i d e a l "" ? W a : UTT_BOUNDARY","ideal""? a:"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Ego"" und ""Erdbeere"" kommt zuerst? A:","['Ego', 'Erdbeere']",ego,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" e g o "" W u n d W "" e r d b e e r e "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY e c h o r w o r t W k o m m t . "" ? W a : UTT_BOUNDARY","echorwort kommt.""? a:"
"Welches von den Wörtern ""Verhalten"" und ""Vase"", kommt alphabetisch zuerst? ","['Verhalten', 'Vase']",vase,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" v e r h a l t e n "" W u n d W "" v a s e "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY v a s e l i n e a t l a s t e r . "" W d i r e k t","vaselineatlaster."" direkt"
"Welches von den Wörtern ""Theater"" und ""Tiger"", kommt alphabetisch zuerst? ","['Theater', 'Tiger']",theater,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" t h e a t e r "" W u n d W "" t i g e r "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY t h e a t e r s t ü c k "" ? UTT_BOUNDARY","theaterstück""?"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Birne"" und ""Bastel"" kommt zuerst? A:","['Birne', 'Bastel']",bastel,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" b i r n e "" W u n d W "" b a s t e l "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY b a s t e l b o g e n W b a s t e l b o g e n . ""","bastelbogen bastelbogen."""
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dorf"" und ""Diskette"" kommt zuerst? A:","['Dorf', 'Diskette']",diskette,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" d o r f "" W u n d W "" d i s k e t t e "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY d i s k e t t e W d e r W w e l t . "" , W w e l c","diskette der welt."", welc"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Hose"" und ""Herd"" kommt zuerst? A:","['Hose', 'Herd']",herd,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" h o s e "" W u n d W "" h e r d "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY h e r d e n b a h n "" ? W a : UTT_BOUNDARY","herdenbahn""? a:"
"Welches von den Wörtern ""Pfanne"" und ""Plakat"", kommt alphabetisch zuerst? ","['Pfanne', 'Plakat']",pfanne,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" p f a n n e "" W u n d W "" p l a k a t "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY p f a n n e k u c h e n "" ? UTT_BOUNDARY","pfannekuchen""?"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Krankheit"" oder ""Kamm""? A:","['Krankheit', 'Kamm']",kamm,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" k r a n k h e i t "" W o d e r W "" k a m m "" ? W a : UTT_BOUNDARY k a m m t e x t "" ? W a : UTT_BOUNDARY","kammtext""? a:"
"Welches von den Wörtern ""Wunsch"" und ""Wolke"", kommt alphabetisch zuerst? ","['Wunsch', 'Wolke']",wolke,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" w u n s c h "" W u n d W "" w o l k e "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY w o l k e n l o k a l ? UTT_BOUNDARY",wolkenlokal?
"Welches von den Wörtern ""Unterlage"" und ""Uhr"", kommt alphabetisch zuerst? ","['Unterlage', 'Uhr']",uhr,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" u n t e r l a g e "" W u n d W "" u h r "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY u h r e n "" , W w e l c h e s W w o r t W k o m m","uhren"", welches wort komm"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Jury"" oder ""Januar""? A:","['Jury', 'Januar']",januar,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" j u r y "" W o d e r W "" j a n u a r "" ? W a : UTT_BOUNDARY j a n u a r W a n g e l n ? W a : UTT_BOUNDARY",januar angeln? a:
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dorf"" und ""Drama"" kommt zuerst? A:","['Dorf', 'Drama']",dorf,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" d o r f "" W u n d W "" d r a m a "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY d o r f s t r a ß e "" ? W a : UTT_BOUNDARY","dorfstraße""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Jongleur"" oder ""Jasmin""? A:","['Jongleur', 'Jasmin']",jasmin,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" j o n g l e u r "" W o d e r W "" j a s m i n "" ? W a : UTT_BOUNDARY j a s m i n t e e "" ? W a : UTT_BOUNDARY","jasmintee""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Helm"" oder ""Hilfe""? A:","['Helm', 'Hilfe']",helm,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" h e l m "" W o d e r W "" h i l f e "" ? W a : UTT_BOUNDARY h e l m W f ü r W d i e W s o n n e . "" ? W a : UTT_BOUNDARY","helm für die sonne.""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Münze"" oder ""Mandarine""? A:","['Münze', 'Mandarine']",mandarine,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" m ü n z e "" W o d e r W "" m a n d a r i n e "" ? W a : UTT_BOUNDARY m a n d a r i n e n s t ü c k ? W a : UTT_BOUNDARY",mandarinenstück? a:
"F: In alphabetischer Reihenfolge, welches der Wörter ""Giraffe"" und ""Gabel"" kommt zuerst? A:","['Giraffe', 'Gabel']",gabel,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" g i r a f f e "" W u n d W "" g a b e l "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY g a b e l u n g e n e r g i e . "" ? W a : UTT_BOUNDARY","gabelungenergie.""? a:"
"Welches von den Wörtern ""Verkehr"" und ""Volk"", kommt alphabetisch zuerst? ","['Verkehr', 'Volk']",verkehr,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" v e r k e h r "" W u n d W "" v o l k "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY v e r k e h r s s c h i l d . "" W d i r e k t W v","verkehrsschild."" direkt v"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dübel"" und ""Dorf"" kommt zuerst? A:","['Dübel', 'Dorf']",dorf,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" d ü b e l "" W u n d W "" d o r f "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY d o r f s t r a ß e "" ? W a : UTT_BOUNDARY","dorfstraße""? a:"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Gegner"" und ""Gans"" kommt zuerst? A:","['Gegner', 'Gans']",gans,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" g e g n e r "" W u n d W "" g a n s "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY g a n s e l l e r i e "" ? W a : UTT_BOUNDARY","gansellerie""? a:"
"Welches von den Wörtern ""Plastik"" und ""Pinsel"", kommt alphabetisch zuerst? ","['Plastik', 'Pinsel']",pinsel,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" p l a s t i k "" W u n d W "" p i n s e l "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY p i n s e l s t o f f . "" W d i r e k t W v o r W","pinselstoff."" direkt vor "
"F: In alphabetischer Reihenfolge, welches der Wörter ""Decke"" und ""Dreharbeit"" kommt zuerst? A:","['Decke', 'Dreharbeit']",decke,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" d e c k e "" W u n d W "" d r e h a r b e i t "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY d e c k e l "" ? W a : UTT_BOUNDARY","deckel""? a:"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dreharbeit"" und ""Dorf"" kommt zuerst? A:","['Dreharbeit', 'Dorf']",dorf,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" d r e h a r b e i t "" W u n d W "" d o r f "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY d o r f t e i c h . "" ? W a : UTT_BOUNDARY","dorfteich.""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Korn"" oder ""Kaffee""? A:","['Korn', 'Kaffee']",kaffee,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" k o r n "" W o d e r W "" k a f f e e "" ? W a : UTT_BOUNDARY k a f f e e "" ? W a : UTT_BOUNDARY","kaffee""? a:"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Computer"" und ""Camping"" kommt zuerst? A:","['Computer', 'Camping']",camping,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" c o m p u t e r "" W u n d W "" c a m p i n g "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY c a m p i n g p a r k s W s i n d W g e b o r e n",campingparks sind geboren
"F: In alphabetischer Reihenfolge, welches der Wörter ""Brief"" und ""Boot"" kommt zuerst? A:","['Brief', 'Boot']",boot,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" b r i e f "" W u n d W "" b o o t "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY b o o t s f a h r t e n W s i n g e n . "" ? W a :","bootsfahrten singen.""? a:"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Dattel"" und ""Dichtung"" kommt zuerst? A:","['Dattel', 'Dichtung']",dattel,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" d a t t e l "" W u n d W "" d i c h t u n g "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY d a t t e l . "" ? W a : UTT_BOUNDARY","dattel.""? a:"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Gabelung"" und ""Garten"" kommt zuerst? A:","['Gabelung', 'Garten']",gabelung,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" g a b e l u n g "" W u n d W "" g a r t e n "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY g a r t e n z a u n . "" ? W a : UTT_BOUNDARY","gartenzaun.""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Lappen"" oder ""Lilie""? A:","['Lappen', 'Lilie']",lappen,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" l a p p e n "" W o d e r W "" l i l i e "" ? W a : UTT_BOUNDARY l a p p e n "" ? W a : UTT_BOUNDARY","lappen""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Lappen"" oder ""Löwe""? A:","['Lappen', 'Löwe']",lappen,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" l a p p e n "" W o d e r W "" l ö w e "" ? W a : UTT_BOUNDARY l a p p e n "" ? W a : UTT_BOUNDARY","lappen""? a:"
"Welches von den Wörtern ""Schatten"" und ""Schraube"", kommt alphabetisch zuerst? ","['Schatten', 'Schraube']",schatten,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" s c h a t t e n "" W u n d W "" s c h r a u b e "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY s c h a t t e n . "" W d i r e k t W v o r W "" s c","schatten."" direkt vor ""sc"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Bild"" und ""Ball"" kommt zuerst? A:","['Bild', 'Ball']",ball,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" b i l d "" W u n d W "" b a l l "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY b a l l o n "" ? W a : UTT_BOUNDARY","ballon""? a:"
"Welches von den Wörtern ""Tür"" und ""Takt"", kommt alphabetisch zuerst? ","['Tür', 'Takt']",takt,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" t ü r "" W u n d W "" t a k t "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY t a k t i k . "" W d i r e k t W n a c h W "" t a k","taktik."" direkt nach ""tak"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Milch"" oder ""Modell""? A:","['Milch', 'Modell']",milch,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" m i l c h "" W o d e r W "" m o d e l l "" ? W a : UTT_BOUNDARY m i l c h "" ? W a : UTT_BOUNDARY","milch""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Input"" oder ""Intensität""? A:","['Input', 'Intensität']",input,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" i n p u t "" W o d e r W "" i n t e n s i t ä t "" ? W a : UTT_BOUNDARY i n p u t e u r "" ? W a : UTT_BOUNDARY","inputeur""? a:"
"Welches von den Wörtern ""Punkt"" und ""Pfad"", kommt alphabetisch zuerst? ","['Punkt', 'Pfad']",pfad,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" p u n k t "" W u n d W "" p f a d "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY p f a d "" ? UTT_BOUNDARY","pfad""?"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Computer"" und ""Clip"" kommt zuerst? A:","['Computer', 'Clip']",clip,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" c o m p u t e r "" W u n d W "" c l i p "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY c o m p u t e r p r o d u k t i o n g a l e f i n",computerproduktiongalefin
"Welches von den Wörtern ""Socke"" und ""Stimme"", kommt alphabetisch zuerst? ","['Socke', 'Stimme']",socke,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" s o c k e "" W u n d W "" s t i m m e "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY s o c k e n . "" W d i r e k t W v o r W "" s o n n","socken."" direkt vor ""sonn"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Couch"" und ""Coupon"" kommt zuerst? A:","['Couch', 'Coupon']",couch,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" c o u c h "" W u n d W "" c o u p o n "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY c o u c h W c o u c h . "" ? W a : UTT_BOUNDARY","couch couch.""? a:"
"Welches von den Wörtern ""Wolke"" und ""Wurzel"", kommt alphabetisch zuerst? ","['Wolke', 'Wurzel']",wolke,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" w o l k e "" W u n d W "" w u r z e l "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY w o l k e n l o k a l ? UTT_BOUNDARY",wolkenlokal?
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Krug"" oder ""Kamm""? A:","['Krug', 'Kamm']",kamm,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" k r u g "" W o d e r W "" k a m m "" ? W a : UTT_BOUNDARY k a m m t W z u e r s t ? W a : UTT_BOUNDARY",kammt zuerst? a:
"F: In alphabetischer Reihenfolge, welches der Wörter ""Genie"" und ""Gold"" kommt zuerst? A:","['Genie', 'Gold']",genie,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" g e n i e "" W u n d W "" g o l d "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY g e n i e ß e n W d i e W l k n z a h l e n W a n",genießen die lknzahlen an
"Welches von den Wörtern ""Unterschrift"" und ""Umwelt"", kommt alphabetisch zuerst? ","['Unterschrift', 'Umwelt']",umwelt,"UTT_BOUNDARY w e l c h e s W v o n W d e n W w ö r t e r n W "" u n t e r s c h r i f t "" W u n d W "" u m w e l t "" , W k o m m t W a l p h a b e t i s c h W z u e r s t ? UTT_BOUNDARY u m s c h l a g "" ? UTT_BOUNDARY","umschlag""?"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Helm"" oder ""Hobby""? A:","['Helm', 'Hobby']",helm,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W w o r t W k o m m t W z u e r s t , W "" h e l m "" W o d e r W "" h o b b y "" ? W a : UTT_BOUNDARY h e l m "" ? W a : UTT_BOUNDARY","helm""? a:"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Flamme"" und ""Feind"" kommt zuerst? A:","['Flamme', 'Feind']",feind,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" f l a m m e "" W u n d W "" f e i n d "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY f e i n d e W s i n d W g e b u r t s t a g s p a",feinde sind geburtstagspa
"F: In alphabetischer Reihenfolge, welches der Wörter ""Fels"" und ""Fenster"" kommt zuerst? A:","['Fels', 'Fenster']",fels,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" f e l s "" W u n d W "" f e n s t e r "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY f e n s t e r b r e t t . "" , W w e l c h e s W w","fensterbrett."", welches w"
"F: In alphabetischer Reihenfolge, welches der Wörter ""Giraffe"" und ""Gebirge"" kommt zuerst? A:","['Giraffe', 'Gebirge']",gebirge,"UTT_BOUNDARY f : W i n W a l p h a b e t i s c h e r W r e i h e n f o l g e , W w e l c h e s W d e r W w ö r t e r W "" g i r a f f e "" W u n d W "" g e b i r g e "" W k o m m t W z u e r s t ? W a : UTT_BOUNDARY g e b i r g e W i m W w a l d . "" , W w e l c h e","gebirge im wald."", welche"
