Input,Options,Expected,Predicted
"Q: In the sentence ""I broke those twigs and branches apart"", which word immediately succeeds the word ""and""? A:","['i', 'broke', 'those', 'twigs', 'and', 'branches', 'apart']",branches,apart
"Q: In the sentence ""I might eat deep fried muffins"", which word immediately succeeds the word ""deep""? A:","['i', 'might', 'eat', 'deep', 'fried', 'muffins']",fried,fried
"Q: In the sentence ""Jason was killed"", which word immediately succeeds the word ""was""? A:","['jason', 'was', 'killed']",killed,killed
"Q: In the sentence ""The tigers hunt prey at night"", which word comes right after the word ""The""? A:","['the', 'tigers', 'hunt', 'prey', 'at', 'night']",tigers,night
"Q: Which word comes right after ""Susan"" in the sentence ""Susan bought some flowers for her mother""? A:","['susan', 'bought', 'some', 'flowers', 'for', 'her', 'mother']",bought,flowers
"Q: In the sentence ""Lucy sent Jane a letter"", which word immediately succeeds the word ""Lucy""? A:","['lucy', 'sent', 'jane', 'a', 'letter']",sent,sent
"Q: In the sentence ""I want him to eat asparagus"", which word immediately succeeds the word ""eat""? A:","['i', 'want', 'him', 'to', 'eat', 'asparagus']",asparagus,eat
"Q: Which word comes right after ""butter"" in the sentence ""The king loved peanut butter cookies""? A:","['the', 'king', 'loved', 'peanut', 'butter', 'cookies']",cookies,cookies
"Q: In the sentence ""Dogs like Kim"", which word comes right after the word ""Dogs""? A:","['dogs', 'like', 'kim']",like,kim
"Q: Which word comes right after ""halfway"" in the sentence ""I sent the package halfway around the world""? A:","['i', 'sent', 'the', 'package', 'halfway', 'around', 'the', 'world']",around,around
"Q: Which word comes right after ""Ellen"" in the sentence ""Ellen talked with Helen about the problem""? A:","['ellen', 'talked', 'with', 'helen', 'about', 'the', 'problem']",talked,helen
"Q: In the sentence ""The barber shaved my chin"", which word comes right after the word ""barber""? A:","['the', 'barber', 'shaved', 'my', 'chin']",shaved,barber
"Q: In the sentence ""Fred threw the ball behind the tree"", which word comes right after the word ""ball""? A:","['fred', 'threw', 'the', 'ball', 'behind', 'the', 'tree']",behind,ball
"Q: In the sentence ""Susan rode a bright blue train from New York"", which word immediately succeeds the word ""Susan""? A:","['susan', 'rode', 'a', 'bright', 'blue', 'train', 'from', 'new', 'york']",rode,susan
"Q: Which word comes right after ""large"" in the sentence ""A large dog chased a small cat""? A:","['a', 'large', 'dog', 'chased', 'a', 'small', 'cat']",dog,small
"Q: In the sentence ""I went to the store and bought some whisky"", which word comes right after the word ""I""? A:","['i', 'went', 'to', 'the', 'store', 'and', 'bought', 'some', 'whisky']",went,and
"Q: In the sentence ""Nora sent the book"", which word immediately succeeds the word ""the""? A:","['nora', 'sent', 'the', 'book']",book,sent
"Q: In the sentence ""It is obvious to everybody that Tasha likes Misha"", which word comes right after the word ""to""? A:","['it', 'is', 'obvious', 'to', 'everybody', 'that', 'tasha', 'likes', 'misha']",everybody,tasha
"Q: Which word comes right after ""John"" in the sentence ""John believes Sally to be polite""? A:","['john', 'believes', 'sally', 'to', 'be', 'polite']",believes,polite
"Q: Which word comes right after ""the"" in the sentence ""A large ship appeared on the horizon""? A:","['a', 'large', 'ship', 'appeared', 'on', 'the', 'horizon']",horizon,large
"Q: In the sentence ""Everyone thinks he is smart"", which word comes right after the word ""is""? A:","['everyone', 'thinks', 'he', 'is', 'smart']",smart,thinks
"Q: In the sentence ""Dana longs for a sunny day"", which word comes right after the word ""sunny""? A:","['dana', 'longs', 'for', 'a', 'sunny', 'day']",day,longs
"Q: In the sentence ""That whole wheat flour bakes wonderful bread"", which word comes right after the word ""flour""? A:","['that', 'whole', 'wheat', 'flour', 'bakes', 'wonderful', 'bread']",bakes,bread
"Q: Which word comes right after ""package"" in the sentence ""The package weighed ten pounds""? A:","['the', 'package', 'weighed', 'ten', 'pounds']",weighed,package
"Q: In the sentence ""The storm arrived while we ate lunch"", which word immediately succeeds the word ""ate""? A:","['the', 'storm', 'arrived', 'while', 'we', 'ate', 'lunch']",lunch,arrived
"Q: Which word comes right after ""a"" in the sentence ""It is a problem that he is here""? A:","['it', 'is', 'a', 'problem', 'that', 'he', 'is', 'here']",problem,here
"Q: Which word comes right after ""The"" in the sentence ""The son took care of his parents""? A:","['the', 'son', 'took', 'care', 'of', 'his', 'parents']",son,care
"Q: In the sentence ""There remained just a few problems to be solved"", which word immediately succeeds the word ""few""? A:","['there', 'remained', 'just', 'a', 'few', 'problems', 'to', 'be', 'solved']",problems,a
"Q: In the sentence ""Jason expected Medea to be treated by the doctor"", which word comes right after the word ""Jason""? A:","['jason', 'expected', 'medea', 'to', 'be', 'treated', 'by', 'the', 'doctor']",expected,medea
"Q: In the sentence ""No one could remove the blood on the wall"", which word immediately succeeds the word ""one""? A:","['no', 'one', 'could', 'remove', 'the', 'blood', 'on', 'the', 'wall']",could,the
"Q: In the sentence ""I would like for John to win"", which word immediately succeeds the word ""for""? A:","['i', 'would', 'like', 'for', 'john', 'to', 'win']",john,john
"Q: In the sentence ""It seems to be easy to fool Ben"", which word immediately succeeds the word ""be""? A:","['it', 'seems', 'to', 'be', 'easy', 'to', 'fool', 'ben']",easy,ben
"Q: In the sentence ""John wants to leave"", which word comes right after the word ""to""? A:","['john', 'wants', 'to', 'leave']",leave,wants
"Q: Which word comes right after ""to"" in the sentence ""Mary has always preferred lemons to limes""? A:","['mary', 'has', 'always', 'preferred', 'lemons', 'to', 'limes']",limes,always
"Q: In the sentence ""Margaret cut the string"", which word comes right after the word ""the""? A:","['margaret', 'cut', 'the', 'string']",string,cut
"Q: In the sentence ""The old and new carts banged together"", which word comes right after the word ""The""? A:","['the', 'old', 'and', 'new', 'carts', 'banged', 'together']",old,and
"Q: Which word comes right after ""David"" in the sentence ""David constructed the house""? A:","['david', 'constructed', 'the', 'house']",constructed,david
"Q: In the sentence ""The press conjectured that Smith would be the appointee"", which word comes right after the word ""press""? A:","['the', 'press', 'conjectured', 'that', 'smith', 'would', 'be', 'the', 'appointee']",conjectured,conjectured
