Input,Options,Expected,Predicted
"F: Mit welchem Buchstaben beginnt das Wort ""Parkscheibe""? A:","['p', 'a', 'r', 'k', 's', 'c', 'h', 'e', 'i', 'b', 'e']",P,e
"F: Mit welchem Buchstaben beginnt das Wort ""elastisch""? A:","['e', 'l', 'a', 's', 't', 'i', 's', 'c', 'h']",e,e
"F: Mit welchem Buchstaben beginnt das Wort ""Zug""? A:","['z', 'u', 'g']",Z,g
"F: Was ist der erste Buchstabe des Wortes ""Schaf""? A:","['s', 'c', 'h', 'a', 'f']",S,c
"Schreibe den ersten Buchstaben des Wortes ""Bäckerei"": ","['b', 'ä', 'c', 'k', 'e', 'r', 'e', 'i']",B,e
"F: Mit welchem Buchstaben beginnt das Wort ""Flasche""? A:","['f', 'l', 'a', 's', 'c', 'h', 'e']",F,e
"F: Mit welchem Buchstaben beginnt das Wort ""Goldfisch""? A:","['g', 'o', 'l', 'd', 'f', 'i', 's', 'c', 'h']",G,s
"Schreibe den ersten Buchstaben des Wortes ""ausgraben"": ","['a', 'u', 's', 'g', 'r', 'a', 'b', 'e', 'n']",a,a
"F: Was ist der erste Buchstabe des Wortes ""Kunst""? A:","['k', 'u', 'n', 's', 't']",K,k
"Schreibe den ersten Buchstaben des Wortes ""menschlich"": ","['m', 'e', 'n', 's', 'c', 'h', 'l', 'i', 'c', 'h']",m,n
"Schreibe den ersten Buchstaben des Wortes ""Punktestand"": ","['p', 'u', 'n', 'k', 't', 'e', 's', 't', 'a', 'n', 'd']",P,a
"F: Was ist der erste Buchstabe des Wortes ""Haus""? A:","['h', 'a', 'u', 's']",H,h
"F: Was ist der erste Buchstabe des Wortes ""rennen""? A:","['r', 'e', 'n', 'n', 'e', 'n']",r,r
"F: Mit welchem Buchstaben beginnt das Wort ""lesen""? A:","['l', 'e', 's', 'e', 'n']",l,s
"Schreibe den ersten Buchstaben des Wortes ""Hof"": ","['h', 'o', 'f']",H,h
"F: Was ist der erste Buchstabe des Wortes ""berühren""? A:","['b', 'e', 'r', 'ü', 'h', 'r', 'e', 'n']",b,e
"F: Mit welchem Buchstaben beginnt das Wort ""Entwicklungshilfe""? A:","['e', 'n', 't', 'w', 'i', 'c', 'k', 'l', 'u', 'n', 'g', 's', 'h', 'i', 'l', 'f', 'e']",E,g
