Input,Options,Expected,Predicted
"F: Welches Wort ist kuerzer, ""einfach"" oder ""offensiv""? A:","['einfach', 'offensiv']",einfach," einfach """
"F: Welches Wort ist kuerzer, ""ich"" oder ""hier""? A:","['ich', 'hier']",ich, ich kuerzer
"F: Welches Wort ist kuerzer, ""beenden"" oder ""irgendwo""? A:","['beenden', 'irgendwo']",beenden, irgendwo?
"F: Welches Wort hat weniger Buchstaben, ""zeit"" oder ""sollen""? A:","['zeit', 'sollen']",zeit, sollen?
"Von den Woertern ""verloren"" und ""wenn"", welches hat weniger Buchstaben? ","['verloren', 'wenn']",wenn, wennernst
"F: Welches Wort ist kuerzer, ""das"" oder ""viel""? A:","['das', 'viel']",das, viel?
"F: Welches Wort ist kuerzer, ""rot"" oder ""zeit""? A:","['rot', 'zeit']",rot, rotunda kuer
"Von den Woertern ""lebende"" und ""bedeutet"", welches hat weniger Buchstaben? ","['lebende', 'bedeutet']",lebende, bedeutetet
"F: Welches Wort hat weniger Buchstaben, ""jemand"" oder ""sich""? A:","['jemand', 'sich']",sich," sich""? a:"
"Von den Woertern ""sind"" und ""bruellen"", welches hat weniger Buchstaben? ","['sind', 'bruellen']",sind, sindeln?
"Von den Woertern ""hier"" und ""rechenfehler"", welches hat weniger Buchstaben? ","['hier', 'rechenfehler']",hier, hierfehler
"F: Welches Wort hat weniger Buchstaben, ""nichts"" oder ""nach""? A:","['nichts', 'nach']",nach, nichts wurt
"F: Welches Wort hat weniger Buchstaben, ""voellig"" oder ""weg""? A:","['voellig', 'weg']",weg," weg""? a:"
"F: Welches Wort ist kuerzer, ""abholen"" oder ""darueber""? A:","['abholen', 'darueber']",abholen," darueber""? a"
"Von den Woertern ""viel"" und ""bedrohen"", welches hat weniger Buchstaben? ","['viel', 'bedrohen']",viel, vielhen?
"F: Welches Wort hat weniger Buchstaben, ""du"" oder ""der""? A:","['du', 'der']",du, duften?
"F: Welches Wort ist kuerzer, ""die"" oder ""ganz""? A:","['die', 'ganz']",die," die""? a:"
"F: Welches Wort hat weniger Buchstaben, ""und"" oder ""abholen""? A:","['und', 'abholen']",und, undholen?
"Von den Woertern ""ehrenlos"" und ""sehr"", welches hat weniger Buchstaben? ","['ehrenlos', 'sehr']",sehr, sehrungehen
"Von den Woertern ""will"" und ""bedrohen"", welches hat weniger Buchstaben? ","['will', 'bedrohen']",will, willem laufen
"F: Welches Wort hat weniger Buchstaben, ""nach"" oder ""mulmig""? A:","['nach', 'mulmig']",nach," nach ""mul"
"F: Welches Wort hat weniger Buchstaben, ""ganz"" oder ""anteil""? A:","['ganz', 'anteil']",ganz, ganzanz
"F: Welches Wort hat weniger Buchstaben, ""du"" oder ""weg""? A:","['du', 'weg']",du, duftehnehmen
"Von den Woertern ""mehrere"" und ""abschied"", welches hat weniger Buchstaben? ","['mehrere', 'abschied']",mehrere, mehrerere
"F: Welches Wort ist kuerzer, ""nie"" oder ""auch""? A:","['nie', 'auch']",nie, auch?
"Von den Woertern ""sowie"" und ""graben"", welches hat weniger Buchstaben? ","['sowie', 'graben']",sowie, sowieck?
"Von den Woertern ""tuefteln"" und ""hier"", welches hat weniger Buchstaben? ","['tuefteln', 'hier']",hier," hiertern ""t"
"F: Welches Wort ist kuerzer, ""man"" oder ""kann""? A:","['man', 'kann']",man, mannie?
"F: Welches Wort hat weniger Buchstaben, ""weinen"" oder ""ganz""? A:","['weinen', 'ganz']",ganz, ganzanz
"F: Welches Wort ist kuerzer, ""noch"" oder ""aus""? A:","['noch', 'aus']",aus," noch""? a:"
"F: Welches Wort ist kuerzer, ""um"" oder ""sie""? A:","['um', 'sie']",um, umm mussol
"F: Welches Wort ist kuerzer, ""entsteht"" oder ""ab""? A:","['entsteht', 'ab']",ab, abends oft
"F: Welches Wort hat weniger Buchstaben, ""beenden"" oder ""neu""? A:","['beenden', 'neu']",neu," neuenden,"
"Von den Woertern ""diese"" und ""graben"", welches hat weniger Buchstaben? ","['diese', 'graben']",diese, diesee basten
"F: Welches Wort hat weniger Buchstaben, ""bagger"" oder ""ganz""? A:","['bagger', 'ganz']",ganz, ganzganz
"F: Welches Wort hat weniger Buchstaben, ""an"" oder ""die""? A:","['an', 'die']",an," die""? a:"
"Von den Woertern ""gleichheiten"" und ""noch"", welches hat weniger Buchstaben? ","['gleichheiten', 'noch']",noch, nochstaben
"F: Welches Wort hat weniger Buchstaben, ""erst"" oder ""denken""? A:","['erst', 'denken']",erst, denkenenkenen
"F: Welches Wort hat weniger Buchstaben, ""ganz"" oder ""jemand""? A:","['ganz', 'jemand']",ganz, ganzanz
"F: Welches Wort ist kuerzer, ""weg"" oder ""sich""? A:","['weg', 'sich']",weg," weg""? a:"
"F: Welches Wort hat weniger Buchstaben, ""muss"" oder ""sehen ""? A:","['muss', 'sehen ']",muss, mussolches wor
"F: Welches Wort hat weniger Buchstaben, ""laufen"" oder ""nach""? A:","['laufen', 'nach']",nach, laufenenen
"F: Welches Wort hat weniger Buchstaben, ""viel"" oder ""laufen""? A:","['viel', 'laufen']",viel," laufen""? a"
"F: Welches Wort hat weniger Buchstaben, ""los"" oder ""lebende""? A:","['los', 'lebende']",los, los angeles?
"F: Welches Wort ist kuerzer, ""er"" oder ""gespuert""? A:","['er', 'gespuert']",er, gespuert
"F: Welches Wort ist kuerzer, ""bedrohen"" oder ""zu""? A:","['bedrohen', 'zu']",zu, zu?
"Von den Woertern ""irgendwo"" und ""nach"", welches hat weniger Buchstaben? ","['irgendwo', 'nach']",nach, irgendwoer
"F: Welches Wort hat weniger Buchstaben, ""denken"" oder ""auch""? A:","['denken', 'auch']",auch, auchstaben
"Von den Woertern ""wirklich"" und ""muss"", welches hat weniger Buchstaben? ","['wirklich', 'muss']",muss, mussolierung
"F: Welches Wort ist kuerzer, ""er"" oder ""abschied""? A:","['er', 'abschied']",er," erzerund""? a"
"F: Welches Wort ist kuerzer, ""und"" oder ""hier""? A:","['und', 'hier']",und, undershaltung
"Von den Woertern ""lebende"" und ""namenlos"", welches hat weniger Buchstaben? ","['lebende', 'namenlos']",lebende, lebendeab
"F: Welches Wort hat weniger Buchstaben, ""bagger"" oder ""sind""? A:","['bagger', 'sind']",sind, sind?
"Von den Woertern ""bruellen"" und ""nach"", welches hat weniger Buchstaben? ","['bruellen', 'nach']",nach, nachsenenen
"F: Welches Wort hat weniger Buchstaben, ""kann"" oder ""tragen""? A:","['kann', 'tragen']",kann," tragen""? a:"
"Von den Woertern ""wurde"" und ""bagger"", welches hat weniger Buchstaben? ","['wurde', 'bagger']",wurde, bagger wurde?
"F: Welches Wort ist kuerzer, ""ehe"" oder ""lang""? A:","['ehe', 'lang']",ehe, lang?
"F: Welches Wort hat weniger Buchstaben, ""weg"" oder ""am""? A:","['weg', 'am']",am, ampeln?
"Von den Woertern ""ganz"" und ""irgendwo"", welches hat weniger Buchstaben? ","['ganz', 'irgendwo']",ganz, ganzanz
"F: Welches Wort ist kuerzer, ""um"" oder ""die""? A:","['um', 'die']",um," die""? a:"
"F: Welches Wort hat weniger Buchstaben, ""los"" oder ""wertlos""? A:","['los', 'wertlos']",los, loserswertlos
"F: Welches Wort hat weniger Buchstaben, ""voellig"" oder ""aus""? A:","['voellig', 'aus']",aus," ausstanden""?"
"F: Welches Wort hat weniger Buchstaben, ""zu"" oder ""und""? A:","['zu', 'und']",zu, und zuerst
"F: Welches Wort hat weniger Buchstaben, ""bald"" oder ""koennt""? A:","['bald', 'koennt']",bald," koennt""? a"
"F: Welches Wort hat weniger Buchstaben, ""nach"" oder ""gebiss""? A:","['nach', 'gebiss']",nach," gebiss""? a"
"F: Welches Wort ist kuerzer, ""heut"" oder ""ich""? A:","['heut', 'ich']",ich, heut?
"F: Welches Wort ist kuerzer, ""all"" oder ""hier""? A:","['all', 'hier']",all," hierder""? a"
"F: Welches Wort ist kuerzer, ""im"" oder ""gespuert""? A:","['im', 'gespuert']",im," immitit""? a"
"F: Welches Wort ist kuerzer, ""er"" oder ""namenlos""? A:","['er', 'namenlos']",er, erst kuerzer
"F: Welches Wort hat weniger Buchstaben, ""einfach"" oder ""sie""? A:","['einfach', 'sie']",sie," sie""? a:"
"F: Welches Wort ist kuerzer, ""in"" oder ""darueber""? A:","['in', 'darueber']",in, in alphabetischer re
"Von den Woertern ""versucht"" und ""bald"", welches hat weniger Buchstaben? ","['versucht', 'bald']",bald, versuchtstab
"Von den Woertern ""sehr"" und ""erzaehlt"", welches hat weniger Buchstaben? ","['sehr', 'erzaehlt']",sehr, sehrzurg
