Input,Options,Expected,Predicted
"F: In dem Satz ""Sie schreibt regelmaessig Briefe an ihre Grosseltern auf dem Land."", welches Wort kommt unmittelbar vor dem Wort ""regelmaessig""? A:","['Sie', 'schreibt', 'regelmaessig', 'Briefe', 'an', 'ihre', 'Grosseltern', 'auf', 'dem', 'Land']",schreibt, briefe an i
"F: In dem Satz ""Sie traegt eine rote Jacke im Winter und warme Stiefel dazu."", welches Wort kommt unmittelbar vor dem Wort ""rote""? A:","['Sie', 'traegt', 'eine', 'rote', 'Jacke', 'im', 'Winter', 'und', 'warme', 'Stiefel', 'dazu']",eine, jacke im winter und
"F: In dem Satz ""Wir machen eine Wanderung durch den Wald bei schoenem Wetter."", welches Wort kommt unmittelbar vor dem Wort ""durch""? A:","['Wir', 'machen', 'eine', 'Wanderung', 'durch', 'den', 'Wald', 'bei', 'schoenem', 'Wetter']",Wanderung," einecke""? a"
"F: In dem Satz ""Der Hund bellt laut, wenn jemand an der Tuer klingelt."", welches Wort steht direkt vor dem Wort ""der""? A:","['Der', 'Hund', 'bellt', 'laut', 'wenn', 'jemand', 'an', 'der', 'Tuer', 'klingelt']",an, an der tuer k
"Welches Wort steht im Satz ""Der Hund kuschelt sich zufrieden in seine warme Decke."" direkt vor ""in""? ","['Der', 'Hund', 'kuschelt', 'sich', 'zufrieden', 'in', 'seine', 'warme', 'Decke']",zufrieden," warme""?"
"F: In dem Satz ""Wir besuchen das Schloss im nahegelegenen Ort am Sonntag."", welches Wort kommt unmittelbar vor dem Wort ""nahegelegenen""? A:","['Wir', 'besuchen', 'das', 'Schloss', 'im', 'nahegelegenen', 'Ort', 'am', 'Sonntag']",im," sonntags""?"
"F: In dem Satz ""Ich hoere Musik, waehrend ich meine Hausaufgaben mache zu Hause."", welches Wort kommt unmittelbar vor dem Wort ""hoere""? A:","['Ich', 'hoere', 'Musik', 'waehrend', 'ich', 'meine', 'Hausaufgaben', 'mache', 'zu', 'Hause']",Ich, ich hoere mus
"Welches Wort steht im Satz ""Er faehrt jeden Morgen mit dem Fahrrad zur Arbeit in die Stadt."" direkt vor ""dem""? ","['Er', 'faehrt', 'jeden', 'Morgen', 'mit', 'dem', 'Fahrrad', 'zur', 'Arbeit', 'in', 'die', 'Stadt']",mit," mit dem""?"
"F: In dem Satz ""Ich koche heute eine Suppe mit frischem Gemuese."", welches Wort steht direkt vor dem Wort ""Suppe""? A:","['Ich', 'koche', 'heute', 'eine', 'Suppe', 'mit', 'frischem', 'Gemuese']",eine, heute eine supp
"Welches Wort steht im Satz ""Die Katze schlaeft zufrieden auf dem gemuetlichen Sofa im Wohnzimmer."" direkt vor ""schlaeft""? ","['Die', 'Katze', 'schlaeft', 'zufrieden', 'auf', 'dem', 'gemuetlichen', 'Sofa', 'im', 'Wohnzimmer']",Katze, im wohnzim
"Welches Wort steht im Satz ""Das Kind malt ein buntes Bild mit Wasserfarben."" direkt vor ""Kind""? ","['Das', 'Kind', 'malt', 'ein', 'buntes', 'Bild', 'mit', 'Wasserfarben']",Das, bild mit wasser
"F: In dem Satz ""Der Film war spannend und hat mir gut gefallen."", welches Wort steht direkt vor dem Wort ""und""? A:","['Der', 'Film', 'war', 'spannend', 'und', 'hat', 'mir', 'gut', 'gefallen']",spannend," gefallen""?"
"F: In dem Satz ""Der Hund liebt es, im Park mit anderen Hunden zu spielen."", welches Wort steht direkt vor dem Wort ""Hunden""? A:","['Der', 'Hund', 'liebt', 'es', 'im', 'Park', 'mit', 'anderen', 'Hunden', 'zu', 'spielen']",anderen, hunden hund
"F: In dem Satz ""Sie liest gern Sachbuecher ueber Geschichte und Naturwissenschaften."", welches Wort kommt unmittelbar vor dem Wort ""liest""? A:","['Sie', 'liest', 'gern', 'Sachbuecher', 'ueber', 'Geschichte', 'und', 'Naturwissenschaften']",Sie," ueber""? a"
"Welches Wort steht im Satz ""Der Lehrer erklaert geduldig neue Vokabeln im Deutschunterricht der Klasse."" direkt vor ""Vokabeln""? ","['Der', 'Lehrer', 'erklaert', 'geduldig', 'neue', 'Vokabeln', 'im', 'Deutschunterricht', 'der', 'Klasse']",neue, der klassen
