Input,Options,Expected,Predicted
"F: Welches Wort steht am Anfang des Satzes ""Sie schreibt regelmaessig Briefe an ihre Grosseltern auf dem Land.""? A:","['Sie', 'schreibt', 'regelmaessig', 'Briefe', 'an', 'ihre', 'Grosseltern', 'auf', 'dem', 'Land']",Sie, sie schreibt
"F: Welches Wort steht am Anfang des Satzes ""Sie traegt eine rote Jacke im Winter und warme Stiefel dazu.""? A:","['Sie', 'traegt', 'eine', 'rote', 'Jacke', 'im', 'Winter', 'und', 'warme', 'Stiefel', 'dazu']",Sie, sie traegt im
"F: Welches Wort steht am Anfang des Satzes ""Wir machen eine Wanderung durch den Wald bei schoenem Wetter.""? A:","['Wir', 'machen', 'eine', 'Wanderung', 'durch', 'den', 'Wald', 'bei', 'schoenem', 'Wetter']",Wir, wir machen e
"F: Was ist das erste Wort des Satzes ""Der Hund bellt laut, wenn jemand an der Tuer klingelt.""? A:","['Der', 'Hund', 'bellt', 'laut', 'wenn', 'jemand', 'an', 'der', 'Tuer', 'klingelt']",Der, der tuer kling
"Schreibe das erste Wort des Satzes ""Der Hund kuschelt sich zufrieden in seine warme Decke."": ","['Der', 'Hund', 'kuschelt', 'sich', 'zufrieden', 'in', 'seine', 'warme', 'Decke']",Der, der hund kus
"F: Welches Wort steht am Anfang des Satzes ""Wir besuchen das Schloss im nahegelegenen Ort am Sonntag.""? A:","['Wir', 'besuchen', 'das', 'Schloss', 'im', 'nahegelegenen', 'Ort', 'am', 'Sonntag']",Wir, wir besuchen
"F: Welches Wort steht am Anfang des Satzes ""Ich hoere Musik, waehrend ich meine Hausaufgaben mache zu Hause.""? A:","['Ich', 'hoere', 'Musik', 'waehrend', 'ich', 'meine', 'Hausaufgaben', 'mache', 'zu', 'Hause']",Ich, ich hoere mus
"Schreibe das erste Wort des Satzes ""Er faehrt jeden Morgen mit dem Fahrrad zur Arbeit in die Stadt."": ","['Er', 'faehrt', 'jeden', 'Morgen', 'mit', 'dem', 'Fahrrad', 'zur', 'Arbeit', 'in', 'die', 'Stadt']",Er, ersteehrrad
"F: Was ist das erste Wort des Satzes ""Ich koche heute eine Suppe mit frischem Gemuese.""? A:","['Ich', 'koche', 'heute', 'eine', 'Suppe', 'mit', 'frischem', 'Gemuese']",Ich, ich koche he
"Schreibe das erste Wort des Satzes ""Die Katze schlaeft zufrieden auf dem gemuetlichen Sofa im Wohnzimmer."": ","['Die', 'Katze', 'schlaeft', 'zufrieden', 'auf', 'dem', 'gemuetlichen', 'Sofa', 'im', 'Wohnzimmer']",Die, die kleinstit
"Schreibe das erste Wort des Satzes ""Das Kind malt ein buntes Bild mit Wasserfarben."": ","['Das', 'Kind', 'malt', 'ein', 'buntes', 'Bild', 'mit', 'Wasserfarben']",Das, das erste wor
"F: Was ist das erste Wort des Satzes ""Der Film war spannend und hat mir gut gefallen.""? A:","['Der', 'Film', 'war', 'spannend', 'und', 'hat', 'mir', 'gut', 'gefallen']",Der, der film war spann
"F: Was ist das erste Wort des Satzes ""Der Hund liebt es, im Park mit anderen Hunden zu spielen.""? A:","['Der', 'Hund', 'liebt', 'es', 'im', 'Park', 'mit', 'anderen', 'Hunden', 'zu', 'spielen']",Der, der hunden h
"F: Welches Wort steht am Anfang des Satzes ""Sie liest gern Sachbuecher ueber Geschichte und Naturwissenschaften.""? A:","['Sie', 'liest', 'gern', 'Sachbuecher', 'ueber', 'Geschichte', 'und', 'Naturwissenschaften']",Sie, sie liest gern
"Schreibe das erste Wort des Satzes ""Der Lehrer erklaert geduldig neue Vokabeln im Deutschunterricht der Klasse."": ","['Der', 'Lehrer', 'erklaert', 'geduldig', 'neue', 'Vokabeln', 'im', 'Deutschunterricht', 'der', 'Klasse']",Der, der klassemb
"F: Was ist das erste Wort des Satzes ""Ich lese oft Buecher ueber Geschichte und Kultur.""? A:","['Ich', 'lese', 'oft', 'Buecher', 'ueber', 'Geschichte', 'und', 'Kultur']",Ich, ich lese of
"F: Welches Wort steht am Anfang des Satzes ""Bitte oeffne das Fenster, es ist warm und stickig im Zimmer.""? A:","['Bitte', 'oeffne', 'das', 'Fenster', 'es', 'ist', 'warm', 'und', 'stickig', 'im', 'Zimmer']",Bitte, bitte oe
"F: Was ist das erste Wort des Satzes ""Ich esse morgens oft frisches Obst und Joghurt zum Fruehstueck.""? A:","['Ich', 'esse', 'morgens', 'oft', 'frisches', 'Obst', 'und', 'Joghurt', 'zum', 'Fruehstueck']",Ich, ich esse mor
"Schreibe das erste Wort des Satzes ""Sie kocht heute ein neues Rezept mit viel Gemuese und Kraeutern."": ","['Sie', 'kocht', 'heute', 'ein', 'neues', 'Rezept', 'mit', 'viel', 'Gemuese', 'und', 'Kraeutern']",Sie, sie kocht heute
"Schreibe das erste Wort des Satzes ""Die Kinder spielen draussen im Park mit Freunden und Ball."": ","['Die', 'Kinder', 'spielen', 'draussen', 'im', 'Park', 'mit', 'Freunden', 'und', 'Ball']",Die, die kinder drauss
"F: Was ist das erste Wort des Satzes ""Sie schreibt eine E-Mail an ihre beste Freundin.""? A:","['Sie', 'schreibt', 'eine', 'E-Mail', 'an', 'ihre', 'beste', 'Freundin']",Sie, sie schreibt
"F: Was ist das erste Wort des Satzes ""Ich mag es, im Herbst durch bunte Blaetter zu laufen.""? A:","['Ich', 'mag', 'es', 'im', 'Herbst', 'durch', 'bunte', 'Blaetter', 'zu', 'laufen']",Ich, ich bunte bl
"F: Was ist das erste Wort des Satzes ""Die Blumen bluehen bunt und duften angenehm im Fruehling.""? A:","['Die', 'Blumen', 'bluehen', 'bunt', 'und', 'duften', 'angenehm', 'im', 'Fruehling']",Die, diehlen angene
"Schreibe das erste Wort des Satzes ""Wir machen eine Fahrradtour entlang des Flusses im Sommer."": ","['Wir', 'machen', 'eine', 'Fahrradtour', 'entlang', 'des', 'Flusses', 'im', 'Sommer']",Wir, wir machen e
"F: Welches Wort steht am Anfang des Satzes ""Sie trinkt abends gerne einen warmen Kraeutertee zum Entspannen.""? A:","['Sie', 'trinkt', 'abends', 'gerne', 'einen', 'warmen', 'Kraeutertee', 'zum', 'Entspannen']",Sie, sie trinkt an
"Schreibe das erste Wort des Satzes ""Ich hoere beim Joggen motivierende Musik, die mich antreibt."": ","['Ich', 'hoere', 'beim', 'Joggen', 'motivierende', 'Musik', 'die', 'mich', 'antreibt']",Ich, ich hoere be
"Schreibe das erste Wort des Satzes ""Sie tanzt voller Freude zu ihrer Lieblingsmusik am Wochenende."": ","['Sie', 'tanzt', 'voller', 'Freude', 'zu', 'ihrer', 'Lieblingsmusik', 'am', 'Wochenende']",Sie, sie tanzt und
"F: Welches Wort steht am Anfang des Satzes ""Die Kinder spielen froehlich im Sandkasten im Garten zusammen.""? A:","['Die', 'Kinder', 'spielen', 'froehlich', 'im', 'Sandkasten', 'im', 'Garten', 'zusammen']",Die, dieppe spiel
"F: Was ist das erste Wort des Satzes ""Die Katze schlaeft gerne auf dem warmen Sofa.""? A:","['Die', 'Katze', 'schlaeft', 'gerne', 'auf', 'dem', 'warmen', 'Sofa']",Die, die kleinen
"F: Welches Wort steht am Anfang des Satzes ""Wir besuchen das Schloss im nahegelegenen Ort am Sonntag oft.""? A:","['Wir', 'besuchen', 'das', 'Schloss', 'im', 'nahegelegenen', 'Ort', 'am', 'Sonntag', 'oft']",Wir, wir besuchen
"F: Welches Wort steht am Anfang des Satzes ""Sie kocht gern italienische Gerichte fuer ihre Familie am Wochenende.""? A:","['Sie', 'kocht', 'gern', 'italienische', 'Gerichte', 'fuer', 'ihre', 'Familie', 'am', 'Wochenende']",Sie, sie kocht gern
"F: Welches Wort steht am Anfang des Satzes ""Sie tanzt begeistert bei der Tanzstunde am Freitagabend in der Halle.""? A:","['Sie', 'tanzt', 'begeistert', 'bei', 'der', 'Tanzstunde', 'am', 'Freitagabend', 'in', 'der', 'Halle']",Sie, sie tanzstunde
"F: Was ist das erste Wort des Satzes ""Die Katze schlaeft gerne auf dem warmen Sofa zu Hause.""? A:","['Die', 'Katze', 'schlaeft', 'gerne', 'auf', 'dem', 'warmen', 'Sofa', 'zu', 'Hause']",Die, die hause?
"Schreibe das erste Wort des Satzes ""Sie schreibt liebevolle Briefe an ihre Verwandten im Ausland."": ","['Sie', 'schreibt', 'liebevolle', 'Briefe', 'an', 'ihre', 'Verwandten', 'im', 'Ausland']",Sie, sie schreibt
"F: Was ist das erste Wort des Satzes ""Wir machen einen Ausflug in den Wald am Wochenende.""? A:","['Wir', 'machen', 'einen', 'Ausflug', 'in', 'den', 'Wald', 'am', 'Wochenende']",Wir, wir machen e
"F: Was ist das erste Wort des Satzes ""Sie tanzt jeden Freitag im Tanzkurs mit grosser Freude.""? A:","['Sie', 'tanzt', 'jeden', 'Freitag', 'im', 'Tanzkurs', 'mit', 'grosser', 'Freude']",Sie, sie tanzkurs
"Schreibe das erste Wort des Satzes ""Ich lese abends gern spannende Krimis vor dem Einschlafen."": ","['Ich', 'lese', 'abends', 'gern', 'spannende', 'Krimis', 'vor', 'dem', 'Einschlafen']",Ich, ich lese ab
"F: Was ist das erste Wort des Satzes ""Bitte oeffne das Fenster, es ist sehr warm hier.""? A:","['Bitte', 'oeffne', 'das', 'Fenster', 'es', 'ist', 'sehr', 'warm', 'hier']",Bitte, bitte oe
"F: Was ist das erste Wort des Satzes ""Ich gehe jeden Sonntag in die Kirche.""? A:","['Ich', 'gehe', 'jeden', 'Sonntag', 'in', 'die', 'Kirche']",Ich, ich gehe jed
"F: Welches Wort steht am Anfang des Satzes ""Die Kinder spielen draussen im Garten mit Freunden und haben viel Spass heute.""? A:","['Die', 'Kinder', 'spielen', 'draussen', 'im', 'Garten', 'mit', 'Freunden', 'und', 'haben', 'viel', 'Spass', 'heute']",Die, diehl spielen
"F: Was ist das erste Wort des Satzes ""Sie macht jeden Morgen Yoga zur Entspannung.""? A:","['Sie', 'macht', 'jeden', 'Morgen', 'Yoga', 'zur', 'Entspannung']",Sie, sie macht jeden
"F: Was ist das erste Wort des Satzes ""Das Buch ist spannend und sehr gut geschrieben.""? A:","['Das', 'Buch', 'ist', 'spannend', 'und', 'sehr', 'gut', 'geschrieben']",Das, das buchrie
"F: Was ist das erste Wort des Satzes ""Ich gehe jeden Sonntag in die Kirche.""? A:","['Ich', 'gehe', 'jeden', 'Sonntag', 'in', 'die', 'Kirche']",Ich, ich gehe jed
"F: Was ist das erste Wort des Satzes ""Der Zug faehrt puenktlich um acht Uhr vom Bahnhof ab.""? A:","['Der', 'Zug', 'faehrt', 'puenktlich', 'um', 'acht', 'Uhr', 'vom', 'Bahnhof', 'ab']",Der, derzug mit uh
"F: Welches Wort steht am Anfang des Satzes ""Wir besuchen das Schloss im nahegelegenen Ort am Sonntag.""? A:","['Wir', 'besuchen', 'das', 'Schloss', 'im', 'nahegelegenen', 'Ort', 'am', 'Sonntag']",Wir, wir besuchen
"F: Welches Wort steht am Anfang des Satzes ""Wir machen eine Radtour am Wochenende entlang des Flusses.""? A:","['Wir', 'machen', 'eine', 'Radtour', 'am', 'Wochenende', 'entlang', 'des', 'Flusses']",Wir, wir machen e
"Schreibe das erste Wort des Satzes ""Ich mache jeden Morgen Yoga, um entspannt in den Tag zu starten."": ","['Ich', 'mache', 'jeden', 'Morgen', 'Yoga', 'um', 'entspannt', 'in', 'den', 'Tag', 'zu', 'starten']",Ich, ich mache jeden
"F: Was ist das erste Wort des Satzes ""Am Wochenende machen wir eine lange Wanderung in den Bergen.""? A:","['Am', 'Wochenende', 'machen', 'wir', 'eine', 'lange', 'Wanderung', 'in', 'den', 'Bergen']",Am, am wochenende
"Schreibe das erste Wort des Satzes ""Der Vogel zwitschert laut und munter in den fruehen Morgenstunden."": ","['Der', 'Vogel', 'zwitschert', 'laut', 'und', 'munter', 'in', 'den', 'fruehen', 'Morgenstunden']",Der, der vogelzenst
"F: Welches Wort steht am Anfang des Satzes ""Wir feiern Ostern traditionell mit bunten Eiern und der Familie.""? A:","['Wir', 'feiern', 'Ostern', 'traditionell', 'mit', 'bunten', 'Eiern', 'und', 'der', 'Familie']",Wir, wir feiern
"F: Welches Wort steht am Anfang des Satzes ""Der Hund rennt schnell ueber die Wiese im Park.""? A:","['Der', 'Hund', 'rennt', 'schnell', 'ueber', 'die', 'Wiese', 'im', 'Park']",Der, der hund rennt
