Input,Options,Expected,Predicted
"F: Welches Wort ist laenger, ""einfach"" oder ""offensiv""? A:","['einfach', 'offensiv']",offensiv," einfach""?"
"F: Welches Wort ist laenger, ""hier"" oder ""ich""? A:","['hier', 'ich']",hier, hier?
"F: Welches Wort ist laenger, ""beenden"" oder ""irgendwo""? A:","['beenden', 'irgendwo']",irgendwo, irgendwo?
"F: Welches Wort hat mehr Buchstaben, ""zeit"" oder ""sollen""? A:","['zeit', 'sollen']",sollen, sollen?
"Von den Woertern ""wenn"" und ""verloren"", welches hat mehr Buchstaben? ","['wenn', 'verloren']",verloren, verloren?
"F: Welches Wort ist laenger, ""das"" oder ""viel""? A:","['das', 'viel']",viel, viel?
"F: Welches Wort ist laenger, ""rot"" oder ""zeit""? A:","['rot', 'zeit']",zeit, rotundaer?
"Von den Woertern ""lebende"" und ""bedeutet"", welches hat mehr Buchstaben? ","['lebende', 'bedeutet']",bedeutet, bedeutetet
"F: Welches Wort hat mehr Buchstaben, ""jemand"" oder ""sich""? A:","['jemand', 'sich']",jemand," jemand""? a"
"Von den Woertern ""sind"" und ""bruellen"", welches hat mehr Buchstaben? ","['sind', 'bruellen']",bruellen, bruellen?
"Von den Woertern ""hier"" und ""rechenfehler"", welches hat mehr Buchstaben? ","['hier', 'rechenfehler']",rechenfehler, hierfehler
"F: Welches Wort hat mehr Buchstaben, ""nach"" oder ""nichts""? A:","['nach', 'nichts']",nichts," nichts""? a"
"F: Welches Wort hat mehr Buchstaben, ""weg"" oder ""voellig""? A:","['weg', 'voellig']",voellig," weg""? a:"
"F: Welches Wort ist laenger, ""darueber"" oder ""abholen""? A:","['darueber', 'abholen']",darueber, abholen?
"Von den Woertern ""viel"" und ""bedrohen"", welches hat mehr Buchstaben? ","['viel', 'bedrohen']",bedrohen, vielhen?
"F: Welches Wort hat mehr Buchstaben, ""du"" oder ""der""? A:","['du', 'der']",der, duften?
"F: Welches Wort ist laenger, ""ganz"" oder ""die""? A:","['ganz', 'die']",ganz, ganzanz
"F: Welches Wort hat mehr Buchstaben, ""und"" oder ""abholen""? A:","['und', 'abholen']",abholen, undershach?
"Von den Woertern ""ehrenlos"" und ""sehr"", welches hat mehr Buchstaben? ","['ehrenlos', 'sehr']",ehrenlos, ehrenlos?
"Von den Woertern ""bedrohen"" und ""will"", welches hat mehr Buchstaben? ","['bedrohen', 'will']",bedrohen, bedrohen?
"F: Welches Wort hat mehr Buchstaben, ""mulmig"" oder ""nach""? A:","['mulmig', 'nach']",mulmig," nach ""mul"
"F: Welches Wort hat mehr Buchstaben, ""ganz"" oder ""anteil""? A:","['ganz', 'anteil']",anteil, ganzanz
"F: Welches Wort hat mehr Buchstaben, ""du"" oder ""weg""? A:","['du', 'weg']",weg," weg""? a:"
"Von den Woertern ""mehrere"" und ""abschied"", welches hat mehr Buchstaben? ","['mehrere', 'abschied']",abschied, abschied?
"F: Welches Wort ist laenger, ""nie"" oder ""auch""? A:","['nie', 'auch']",auch, auch?
"Von den Woertern ""graben"" und ""sowie"", welches hat mehr Buchstaben? ","['graben', 'sowie']",graben, sowie?
"Von den Woertern ""hier"" und ""tuefteln"", welches hat mehr Buchstaben? ","['hier', 'tuefteln']",tuefteln, hierfteln
"F: Welches Wort ist laenger, ""kann"" oder ""man""? A:","['kann', 'man']",kann, kannen?
"F: Welches Wort hat mehr Buchstaben, ""ganz"" oder ""weinen""? A:","['ganz', 'weinen']",weinen," weinen""? a"
"F: Welches Wort ist laenger, ""aus"" oder ""noch""? A:","['aus', 'noch']",noch," noch""? a:"
"F: Welches Wort ist laenger, ""sie"" oder ""um""? A:","['sie', 'um']",sie, umbrage?
"F: Welches Wort ist laenger, ""entsteht"" oder ""ab""? A:","['entsteht', 'ab']",entsteht," entsteht""? a"
"F: Welches Wort hat mehr Buchstaben, ""beenden"" oder ""neu""? A:","['beenden', 'neu']",beenden, beenden?
"Von den Woertern ""diese"" und ""graben"", welches hat mehr Buchstaben? ","['diese', 'graben']",graben, dieseeppe
"F: Welches Wort hat mehr Buchstaben, ""ganz"" oder ""bagger""? A:","['ganz', 'bagger']",bagger, ganzuns wor
"F: Welches Wort hat mehr Buchstaben, ""an"" oder ""die""? A:","['an', 'die']",die," die""? a:"
