Input,Options,Expected,Predicted
"F: Welches Wort ist kuerzer, ""tadellos"" oder ""gezeigt""? A:","['tadellos', 'gezeigt']",gezeigt, tadellos?
"F: Welches Wort ist kuerzer, ""mulmig"" oder ""wertlos""? A:","['mulmig', 'wertlos']",mulmig, mulmigos?
"F: Welches Wort ist kuerzer, ""gespuert"" oder ""voellig""? A:","['gespuert', 'voellig']",voellig, voellig?
"F: Welches Wort hat weniger Buchstaben, ""all"" oder ""um""? A:","['all', 'um']",um," allum""? a:"
"Von den Woertern ""verlusten"" und ""verbindung"", welches hat weniger Buchstaben? ","['verlusten', 'verbindung']",verlusten, verlustenung
"F: Welches Wort ist kuerzer, ""allen"" oder ""graben""? A:","['allen', 'graben']",allen," allen""? a:"
"F: Welches Wort ist kuerzer, ""denken"" oder ""solches""? A:","['denken', 'solches']",denken, denkenenkenen
"Von den Woertern ""jobcenter"" und ""wirklich"", welches hat weniger Buchstaben? ","['jobcenter', 'wirklich']",wirklich," jobcenter""?"
"F: Welches Wort hat weniger Buchstaben, ""ist"" oder ""muss""? A:","['ist', 'muss']",ist," istampen""?"
"Von den Woertern ""iteration"" und ""oligarchie"", welches hat weniger Buchstaben? ","['iteration', 'oligarchie']",iteration, iteration?
"Von den Woertern ""bekannte"" und ""idiotisch"", welches hat weniger Buchstaben? ","['bekannte', 'idiotisch']",bekannte, bekannte
"F: Welches Wort hat weniger Buchstaben, ""weg"" oder ""im""? A:","['weg', 'im']",im, imbrugluent
"F: Welches Wort hat weniger Buchstaben, ""dann"" oder ""rot""? A:","['dann', 'rot']",rot," rotund""? a:"
"F: Welches Wort ist kuerzer, ""beweise"" oder ""verloren""? A:","['beweise', 'verloren']",beweise," beweisee""?"
"Von den Woertern ""unablaessiggleichstand"" und ""veranstalt"", welches hat weniger Buchstaben? ","['unablaessiggleichstand', 'veranstalt']",veranstalt, unablaessigg
"F: Welches Wort hat weniger Buchstaben, ""sich"" oder ""daher""? A:","['sich', 'daher']",sich," sich""? a:"
"F: Welches Wort ist kuerzer, ""graben"" oder ""dabei""? A:","['graben', 'dabei']",dabei, dabei?
"F: Welches Wort hat weniger Buchstaben, ""man"" oder ""bald""? A:","['man', 'bald']",man, baldwin?
