Input,Options,Expected,Predicted
"F: Welches Wort ist kuerzer, ""tadellos"" oder ""gezeigt""? A:","['tadellos', 'gezeigt']",gezeigt,tadellos?
"F: Welches Wort ist kuerzer, ""mulmig"" oder ""wertlos""? A:","['mulmig', 'wertlos']",mulmig,wertlos?
"F: Welches Wort ist kuerzer, ""gespuert"" oder ""voellig""? A:","['gespuert', 'voellig']",voellig,gespuert?
"F: Welches Wort hat weniger Buchstaben, ""all"" oder ""um""? A:","['all', 'um']",um,all?
"Von den Woertern ""verlusten"" und ""verbindung"", welches hat weniger Buchstaben? ","['verlusten', 'verbindung']",verlusten,"verlusten- und ""verlusten"
"F: Welches Wort ist kuerzer, ""allen"" oder ""graben""? A:","['allen', 'graben']",allen,allen?
"F: Welches Wort ist kuerzer, ""denken"" oder ""solches""? A:","['denken', 'solches']",denken,denken?
"Von den Woertern ""jobcenter"" und ""wirklich"", welches hat weniger Buchstaben? ","['jobcenter', 'wirklich']",wirklich,jobcenter?
"F: Welches Wort hat weniger Buchstaben, ""ist"" oder ""muss""? A:","['ist', 'muss']",ist,"ist, ""ist""? a:"
"Von den Woertern ""iteration"" und ""oligarchie"", welches hat weniger Buchstaben? ","['iteration', 'oligarchie']",iteration,oligarchie?
"Von den Woertern ""bekannte"" und ""idiotisch"", welches hat weniger Buchstaben? ","['bekannte', 'idiotisch']",bekannte,bekannte?
"F: Welches Wort hat weniger Buchstaben, ""weg"" oder ""im""? A:","['weg', 'im']",im,"im""? a:"
"F: Welches Wort hat weniger Buchstaben, ""dann"" oder ""rot""? A:","['dann', 'rot']",rot,"dann""? a:"
"F: Welches Wort ist kuerzer, ""beweise"" oder ""verloren""? A:","['beweise', 'verloren']",beweise,beweise?
"Von den Woertern ""unablaessiggleichstand"" und ""veranstalt"", welches hat weniger Buchstaben? ","['unablaessiggleichstand', 'veranstalt']",veranstalt,veranstalt?
"F: Welches Wort hat weniger Buchstaben, ""sich"" oder ""daher""? A:","['sich', 'daher']",sich,daher?
"F: Welches Wort ist kuerzer, ""graben"" oder ""dabei""? A:","['graben', 'dabei']",dabei,"dabei""? a:"
"F: Welches Wort hat weniger Buchstaben, ""man"" oder ""bald""? A:","['man', 'bald']",man,"man, ""man""? a:"
"Von den Woertern ""mitarbeiter"" und ""entwickeln"", welches hat weniger Buchstaben? ","['mitarbeiter', 'entwickeln']",entwickeln,entwickeln?
"Von den Woertern ""verzichts"" und ""veranstalt"", welches hat weniger Buchstaben? ","['verzichts', 'veranstalt']",verzichts,"verzichts ""verzichts""?"
"F: Welches Wort hat weniger Buchstaben, ""ein"" oder ""im""? A:","['ein', 'im']",im,ein?
"F: Welches Wort hat weniger Buchstaben, ""der"" oder ""sind""? A:","['der', 'sind']",der,"der""? a:"
"F: Welches Wort hat weniger Buchstaben, ""daher"" oder ""lang""? A:","['daher', 'lang']",lang,daher?
"Von den Woertern ""beispiel"" und ""machtwort"", welches hat weniger Buchstaben? ","['beispiel', 'machtwort']",beispiel,beispiel?
"F: Welches Wort ist kuerzer, ""abholen"" oder ""wissen""? A:","['abholen', 'wissen']",wissen,"abholen""? a:"
"Von den Woertern ""mitarbeiter"" und ""hustenbonbon"", welches hat weniger Buchstaben? ","['mitarbeiter', 'hustenbonbon']",mitarbeiter,mitarbeiter?
"Von den Woertern ""offizielle"" und ""fachbuecher"", welches hat weniger Buchstaben? ","['offizielle', 'fachbuecher']",offizielle,fachbuecher?
"F: Welches Wort ist kuerzer, ""gedanke"" oder ""koennt""? A:","['gedanke', 'koennt']",koennt,gedanke?
"F: Welches Wort hat weniger Buchstaben, ""der"" oder ""sehr""? A:","['der', 'sehr']",der,sehr?
"F: Welches Wort ist kuerzer, ""anteil"" oder ""beweise""? A:","['anteil', 'beweise']",anteil,anteil?
"F: Welches Wort ist kuerzer, ""laufen"" oder ""wurde""? A:","['laufen', 'wurde']",wurde,"wurde, ""wurde""? a:"
"F: Welches Wort ist kuerzer, ""zwischen"" oder ""anderen""? A:","['zwischen', 'anderen']",anderen,"anderen, ""zwischen""? a:"
"F: Welches Wort hat weniger Buchstaben, ""wenn"" oder ""dabei""? A:","['wenn', 'dabei']",wenn,dabei? a:
"Von den Woertern ""wachmaenner"" und ""wunderkind"", welches hat weniger Buchstaben? ","['wachmaenner', 'wunderkind']",wunderkind,wunderkind?
"F: Welches Wort hat weniger Buchstaben, ""zeit"" oder ""der""? A:","['zeit', 'der']",der,zeit?
"F: Welches Wort hat weniger Buchstaben, ""muss"" oder ""unter""? A:","['muss', 'unter']",muss,muss?
"Von den Woertern ""bedrohen"" und ""obduktion"", welches hat weniger Buchstaben? ","['bedrohen', 'obduktion']",bedrohen,obduktion?
"F: Welches Wort hat weniger Buchstaben, ""nach"" oder ""und""? A:","['nach', 'und']",und,und?
"F: Welches Wort hat weniger Buchstaben, ""sich"" oder ""der""? A:","['sich', 'der']",der,"der""? a:"
"F: Welches Wort ist kuerzer, ""beenden"" oder ""gebiss""? A:","['beenden', 'gebiss']",gebiss,beenden?
"F: Welches Wort hat weniger Buchstaben, ""ab"" oder ""nun""? A:","['ab', 'nun']",ab,"ab""? ab""? ab""? ab""? ab""? "
"F: Welches Wort hat weniger Buchstaben, ""es"" oder ""das""? A:","['es', 'das']",es,"das, ""es""? a:"
"F: Welches Wort hat weniger Buchstaben, ""ganz"" oder ""sie""? A:","['ganz', 'sie']",sie,"sie""? a:"
"F: Welches Wort hat weniger Buchstaben, ""mehr"" oder ""reden""? A:","['mehr', 'reden']",mehr,reden?
"F: Welches Wort ist kuerzer, ""darueber"" oder ""beenden""? A:","['darueber', 'beenden']",beenden,"darueber""? a:"
"F: Welches Wort ist kuerzer, ""abholen"" oder ""beispiel""? A:","['abholen', 'beispiel']",abholen,"abholen""? a:"
"Von den Woertern ""verbindung"" und ""erfahrung"", welches hat weniger Buchstaben? ","['verbindung', 'erfahrung']",erfahrung,erfahrung?
"F: Welches Wort hat weniger Buchstaben, ""nun"" oder ""am""? A:","['nun', 'am']",am,am?
"Von den Woertern ""idiotisch"" und ""entstehung"", welches hat weniger Buchstaben? ","['idiotisch', 'entstehung']",idiotisch,idiotisch?
"F: Welches Wort ist kuerzer, ""entsteht"" oder ""beenden""? A:","['entsteht', 'beenden']",beenden,entsteht?
"F: Welches Wort ist kuerzer, ""fragen"" oder ""nicht""? A:","['fragen', 'nicht']",nicht,fragen?
"Von den Woertern ""iteration"" und ""tadellos"", welches hat weniger Buchstaben? ","['iteration', 'tadellos']",tadellos,iteration?
"F: Welches Wort hat weniger Buchstaben, ""das"" oder ""ob""? A:","['das', 'ob']",ob,das?
"Von den Woertern ""erfahrung"" und ""robbenfell"", welches hat weniger Buchstaben? ","['erfahrung', 'robbenfell']",erfahrung,robbenfell?
"F: Welches Wort hat weniger Buchstaben, ""weg"" oder ""du""? A:","['weg', 'du']",du,du?
"Von den Woertern ""kombination"" und ""bevoelkerung"", welches hat weniger Buchstaben? ","['kombination', 'bevoelkerung']",kombination,bevoelkerung?
"F: Welches Wort ist kuerzer, ""weinen"" oder ""lebende""? A:","['weinen', 'lebende']",weinen,"weinen, ""weinen""? a:"
"F: Welches Wort hat weniger Buchstaben, ""will"" oder ""allen""? A:","['will', 'allen']",will,allen?
"Von den Woertern ""robbenfell"" und ""verhaeltnis"", welches hat weniger Buchstaben? ","['robbenfell', 'verhaeltnis']",robbenfell,robbenfell?
"F: Welches Wort ist kuerzer, ""folgen"" oder ""wurde""? A:","['folgen', 'wurde']",wurde,"wurde, ""wurde""? a:"
"F: Welches Wort hat weniger Buchstaben, ""sowie"" oder ""mehr""? A:","['sowie', 'mehr']",mehr,mehr?
"F: Welches Wort hat weniger Buchstaben, ""nie"" oder ""bald""? A:","['nie', 'bald']",nie,nie?
"F: Welches Wort hat weniger Buchstaben, ""dabei"" oder ""ganz""? A:","['dabei', 'ganz']",ganz,"dabei""? a:"
"F: Welches Wort hat weniger Buchstaben, ""ist"" oder ""ja""? A:","['ist', 'ja']",ja,ja?
"F: Welches Wort hat weniger Buchstaben, ""all"" oder ""im""? A:","['all', 'im']",im,all?
"F: Welches Wort ist kuerzer, ""mulmig"" oder ""gezeigt""? A:","['mulmig', 'gezeigt']",mulmig,mulmigt?
"F: Welches Wort ist kuerzer, ""wertlos"" oder ""bagger""? A:","['wertlos', 'bagger']",bagger,wertlos?
"F: Welches Wort ist kuerzer, ""solches"" oder ""laufen""? A:","['solches', 'laufen']",laufen,solches?
"F: Welches Wort ist kuerzer, ""beenden"" oder ""ehrenlos""? A:","['beenden', 'ehrenlos']",beenden,ehrenlos?
"F: Welches Wort hat weniger Buchstaben, ""weg"" oder ""noch""? A:","['weg', 'noch']",weg,noch?
"F: Welches Wort ist kuerzer, ""wertlos"" oder ""verloren""? A:","['wertlos', 'verloren']",wertlos,wertlos?
"Von den Woertern ""fachbegriff"" und ""plakatwand"", welches hat weniger Buchstaben? ","['fachbegriff', 'plakatwand']",plakatwand,plakatwand?
"Von den Woertern ""verteilung"" und ""vorausblick"", welches hat weniger Buchstaben? ","['verteilung', 'vorausblick']",verteilung,verteilung?
"F: Welches Wort ist kuerzer, ""darueber"" oder ""jobcenter""? A:","['darueber', 'jobcenter']",darueber,darueber?
"F: Welches Wort hat weniger Buchstaben, ""und"" oder ""da""? A:","['und', 'da']",da,"da, ""da""? a:"
"F: Welches Wort hat weniger Buchstaben, ""noch"" oder ""wurde""? A:","['noch', 'wurde']",noch,noch?
"Von den Woertern ""offizielle"" und ""machtwort"", welches hat weniger Buchstaben? ","['offizielle', 'machtwort']",machtwort,"offizielle""?"
"Von den Woertern ""erinnerung"" und ""unablaessiggleichstand"", welches hat weniger Buchstaben? ","['erinnerung', 'unablaessiggleichstand']",erinnerung,"unablaessiggleichstand""?"
"Von den Woertern ""offizielle"" und ""obduktion"", welches hat weniger Buchstaben? ","['offizielle', 'obduktion']",obduktion,"obduktion""?"
"Von den Woertern ""kreativen"" und ""erinnerung"", welches hat weniger Buchstaben? ","['kreativen', 'erinnerung']",kreativen,kreativen?
