Input,Options,Expected,Predicted
"F: Von den Zahlen 870 und 32, welche ist kleiner? A:","['870', '32']",32,"32, welche ist kleiner? a"
"F: Von den Zahlen 904 und 452, welche ist kleiner? A:","['904', '452']",452,452 und 452 die kleiner? 
"F: Von den Zahlen 733 und 980, welche ist kleiner? A:","['733', '980']",733,"733 und 980, welche ist k"
"F: Welche Zahl ist kleiner, 278 oder 673? A:","['278', '673']",278,278 oder 673? a:
Schreibe von den Zahlen 618 und 324 die kleinere: ,"['618', '324']",324,324 die kleinere:
"F: Von den Zahlen 734 und 298, welche ist kleiner? A:","['734', '298']",298,"298, 298, 299, 299, 299, "
"F: Von den Zahlen 103 und 834, welche ist kleiner? A:","['103', '834']",103,"103 und 834, welche ist k"
Schreibe von den Zahlen 146 und 713 die kleinere: ,"['146', '713']",146,146 die kleinere:
"F: Welche Zahl ist kleiner, 365 oder 735? A:","['365', '735']",365,365 oder 735? a:
Schreibe von den Zahlen 736 und 862 die kleinere: ,"['736', '862']",736,736 die kleinere:
Schreibe von den Zahlen 72 und 4 die kleinere: ,"['72', '4']",4,42 die kleinere:
"F: Welche Zahl ist kleiner, 108 oder 83? A:","['108', '83']",83,108 oder 83? a:
"F: Welche Zahl ist kleiner, 277 oder 321? A:","['277', '321']",277,277 oder 321? a:
"F: Von den Zahlen 654 und 469, welche ist kleiner? A:","['654', '469']",469,"469 und 469, welche ist k"
Schreibe von den Zahlen 511 und 881 die kleinere: ,"['511', '881']",511,511 die kleinere:
"F: Welche Zahl ist kleiner, 162 oder 373? A:","['162', '373']",162,162 oder 373? a:
"F: Von den Zahlen 12 und 227, welche ist kleiner? A:","['12', '227']",12,"127, welche ist kleiner? "
"F: Welche Zahl ist kleiner, 309 oder 697? A:","['309', '697']",309,309 oder 697? a:
Schreibe von den Zahlen 341 und 832 die kleinere: ,"['341', '832']",341,341 die kleinere:
Schreibe von den Zahlen 104 und 753 die kleinere: ,"['104', '753']",104,104 die kleinere:
"F: Welche Zahl ist kleiner, 731 oder 942? A:","['731', '942']",731,731 oder 942? a:
"F: Welche Zahl ist kleiner, 192 oder 412? A:","['192', '412']",192,192 oder 412? a:
"F: Welche Zahl ist kleiner, 915 oder 240? A:","['915', '240']",240,240 oder 240? a:
Schreibe von den Zahlen 766 und 483 die kleinere: ,"['766', '483']",483,483 die kleinere:
"F: Von den Zahlen 887 und 630, welche ist kleiner? A:","['887', '630']",630,"630, welche ist kleiner? "
Schreibe von den Zahlen 683 und 862 die kleinere: ,"['683', '862']",683,683 die kleinere:
Schreibe von den Zahlen 257 und 919 die kleinere: ,"['257', '919']",257,257 die kleinere:
"F: Von den Zahlen 6 und 123, welche ist kleiner? A:","['6', '123']",6,"123, welche ist kleiner? "
"F: Welche Zahl ist kleiner, 996 oder 122? A:","['996', '122']",122,122? a:
"F: Von den Zahlen 312 und 256, welche ist kleiner? A:","['312', '256']",256,"312 und 256, welche ist k"
"F: Von den Zahlen 742 und 91, welche ist kleiner? A:","['742', '91']",91,"742 und 91, welche ist kl"
"F: Von den Zahlen 212 und 390, welche ist kleiner? A:","['212', '390']",212,"212 und 390, welche ist k"
