Input,Options,Expected,Predicted
"F: Welches Wort ist kuerzer, ""einfach"" oder ""mehr""? A:","['einfach', 'mehr']",mehr,mehr?
"F: Welches Wort ist kuerzer, ""gedanke"" oder ""war""? A:","['gedanke', 'war']",war,war?
"F: Welches Wort ist kuerzer, ""dann"" oder ""einfach""? A:","['dann', 'einfach']",dann,"dann""? a:"
"F: Welches Wort hat weniger Buchstaben, ""in"" oder ""sollen""? A:","['in', 'sollen']",in,"indigenous peoples""? a:"
"Von den Woertern ""sich"" und ""geborene"", welches hat weniger Buchstaben? ","['sich', 'geborene']",sich,sich?
"F: Welches Wort ist kuerzer, ""man"" oder ""einfach""? A:","['man', 'einfach']",man,man?
"F: Welches Wort ist kuerzer, ""sie"" oder ""namenlos""? A:","['sie', 'namenlos']",sie,"sie""? a:"
"Von den Woertern ""entsteht"" und ""noch"", welches hat weniger Buchstaben? ","['entsteht', 'noch']",noch,"noch, noch, noch, noch, n"
"F: Welches Wort hat weniger Buchstaben, ""er"" oder ""ungerne""? A:","['er', 'ungerne']",er,"ungerne""? a:"
"Von den Woertern ""darueber"" und ""sowie"", welches hat weniger Buchstaben? ","['darueber', 'sowie']",sowie,sowies hat weniger buchst
"Von den Woertern ""will"" und ""bekannte"", welches hat weniger Buchstaben? ","['will', 'bekannte']",will,"will"" und ""bekannte""?"
"F: Welches Wort hat weniger Buchstaben, ""nichts"" oder ""im""? A:","['nichts', 'im']",im,"im ""im""? a:"
"F: Welches Wort hat weniger Buchstaben, ""koennt"" oder ""sie""? A:","['koennt', 'sie']",sie,"sie""? a:"
"F: Welches Wort ist kuerzer, ""gezeigt"" oder ""auch""? A:","['gezeigt', 'auch']",auch,auch?
"Von den Woertern ""daran"" und ""zwischen"", welches hat weniger Buchstaben? ","['daran', 'zwischen']",daran,zwischen?
"F: Welches Wort hat weniger Buchstaben, ""fragen"" oder ""nie""? A:","['fragen', 'nie']",nie,nie?
"F: Welches Wort ist kuerzer, ""ist"" oder ""anderen""? A:","['ist', 'anderen']",ist,"ist kuerzer, ""ist""? a:"
"F: Welches Wort hat weniger Buchstaben, ""ungerne"" oder ""ob""? A:","['ungerne', 'ob']",ob,"ungerne""? a:"
"Von den Woertern ""allen"" und ""abschied"", welches hat weniger Buchstaben? ","['allen', 'abschied']",allen,"allen ""allen""?"
"Von den Woertern ""zwischen"" und ""diese"", welches hat weniger Buchstaben? ","['zwischen', 'diese']",diese,diese-staben?
"F: Welches Wort hat weniger Buchstaben, ""im"" oder ""mulmig""? A:","['im', 'mulmig']",im,"im""? a:"
"F: Welches Wort hat weniger Buchstaben, ""ja"" oder ""anteil""? A:","['ja', 'anteil']",ja,"ja"" oder ""anteil""? a:"
"F: Welches Wort hat weniger Buchstaben, ""los"" oder ""besser""? A:","['los', 'besser']",los,"los"" oder ""los""? a:"
"Von den Woertern ""beispiel"" und ""auch"", welches hat weniger Buchstaben? ","['beispiel', 'auch']",auch,"auch ""auch""?"
"F: Welches Wort ist kuerzer, ""und"" oder ""abschied""? A:","['und', 'abschied']",und,"under"" oder ""under""? a:"
"Von den Woertern ""unter"" und ""erfahrung"", welches hat weniger Buchstaben? ","['unter', 'erfahrung']",unter,"unter"" unter""diese""?"
