Input,Options,Expected,Predicted
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Kerze"" oder ""Decke""? A:","['kerze', 'decke']",decke,decke
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Journal"" oder ""Chef""? A:","['journal', 'chef']",chef,chef
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Gabel"" oder ""Drucker""? A:","['gabel', 'drucker']",drucker,drucker
"F: In alphabetischer Reihenfolge, welches der Wörter ""Jacke"" und ""Anker"" kommt zuerst? A:","['jacke', 'anker']",anker,anker
"Welches von den Wörtern ""Junge"" und ""Elch"", kommt alphabetisch zuerst? ","['junge', 'elch']",elch,junge
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Holz"" oder ""Couch""? A:","['holz', 'couch']",couch,couch
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Jury"" oder ""Computer""? A:","['jury', 'computer']",computer,jury
"Welches von den Wörtern ""Iglu"" und ""Dezember"", kommt alphabetisch zuerst? ","['iglu', 'dezember']",dezember,dezember
"F: In alphabetischer Reihenfolge, welches der Wörter ""Iglu"" und ""Atlas"" kommt zuerst? A:","['iglu', 'atlas']",atlas,atlas
"Welches von den Wörtern ""Keks"" und ""Eiche"", kommt alphabetisch zuerst? ","['keks', 'eiche']",eiche,eiche
"Welches von den Wörtern ""Eimer"" und ""Lager"", kommt alphabetisch zuerst? ","['eimer', 'lager']",eimer,eimer
"F: In alphabetischer Reihenfolge, welches der Wörter ""Apfel"" und ""Leiter"" kommt zuerst? A:","['apfel', 'leiter']",apfel,apfel
"F: In alphabetischer Reihenfolge, welches der Wörter ""Birne"" und ""Joystick"" kommt zuerst? A:","['birne', 'joystick']",birne,birne
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Decke"" oder ""Glas""? A:","['decke', 'glas']",decke,decke
"Welches von den Wörtern ""Fisch"" und ""Input"", kommt alphabetisch zuerst? ","['fisch', 'input']",fisch,fisch
"F: In alphabetischer Reihenfolge, welches der Wörter ""Insel"" und ""Brett"" kommt zuerst? A:","['insel', 'brett']",brett,brett
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Brücke"" oder ""Intelligenz""? A:","['brücke', 'intelligenz']",brücke,brücke
"F: In alphabetischer Reihenfolge, welches der Wörter ""Jeans"" und ""Abend"" kommt zuerst? A:","['jeans', 'abend']",abend,abend
"Welches von den Wörtern ""Erde"" und ""Kugel"", kommt alphabetisch zuerst? ","['erde', 'kugel']",erde,erde
"Welches von den Wörtern ""Herz"" und ""Eiche"", kommt alphabetisch zuerst? ","['herz', 'eiche']",eiche,eiche
"F: In alphabetischer Reihenfolge, welches der Wörter ""Kissen"" und ""Apfel"" kommt zuerst? A:","['kissen', 'apfel']",apfel,apfel
"F: In alphabetischer Reihenfolge, welches der Wörter ""Auto"" und ""Hose"" kommt zuerst? A:","['auto', 'hose']",auto,auto
"F: In alphabetischer Reihenfolge, welches der Wörter ""Jeans"" und ""Brett"" kommt zuerst? A:","['jeans', 'brett']",brett,brett
"Welches von den Wörtern ""Küche"" und ""Dattel"", kommt alphabetisch zuerst? ","['küche', 'dattel']",dattel,dattel
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Creme"" oder ""Kaffee""? A:","['creme', 'kaffee']",creme,creme
"Welches von den Wörtern ""Journal"" und ""Fuchs"", kommt alphabetisch zuerst? ","['journal', 'fuchs']",fuchs,fuchs
"Welches von den Wörtern ""Eule"" und ""Hügel"", kommt alphabetisch zuerst? ","['eule', 'hügel']",eule,eule
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""Herz"" oder ""Chili""? A:","['herz', 'chili']",chili,chili
