Input,Options,Expected,Predicted
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""gabel"" oder ""wand""? A:","['gabel', 'wand']",gabel," gabel ""gabel"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""qualm"" oder ""vogel""? A:","['qualm', 'vogel']",qualm, qualm?
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""hut"" oder ""hammer""? A:","['hut', 'hammer']",hammer," hutch ""hammer"
"F: In alphabetischer Reihenfolge, welches der Woerter ""ente"" und ""maske"" kommt zuerst? A:","['ente', 'maske']",ente," enteibe"""
"Welches von den Woertern ""teller"" und ""lampe"", kommt alphabetisch zuerst? ","['teller', 'lampe']",lampe," lampe"" und """
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""wiese"" oder ""uhr""? A:","['wiese', 'uhr']",uhr, uhr?
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""rakete"" oder ""zelt""? A:","['rakete', 'zelt']",rakete, rakete der
"Welches von den Woertern ""erdbeere"" und ""milch"", kommt alphabetisch zuerst? ","['erdbeere', 'milch']",erdbeere, erdbeere?
"F: In alphabetischer Reihenfolge, welches der Woerter ""erdbeere"" und ""haus"" kommt zuerst? A:","['erdbeere', 'haus']",erdbeere, erdbeere pest
"Welches von den Woertern ""ufer"" und ""glas"", kommt alphabetisch zuerst? ","['ufer', 'glas']",glas, iglufer?
"Welches von den Woertern ""oma"" und ""lied"", kommt alphabetisch zuerst? ","['oma', 'lied']",lied, lied...
"F: In alphabetischer Reihenfolge, welches der Woerter ""apfel"" und ""journal"" kommt zuerst? A:","['apfel', 'journal']",apfel," apfel ""ap"
"F: In alphabetischer Reihenfolge, welches der Woerter ""urlaub"" und ""lampe"" kommt zuerst? A:","['urlaub', 'lampe']",lampe," urlaub"""
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""gabel"" oder ""insekt""? A:","['gabel', 'insekt']",gabel, gabel?
"Welches von den Woertern ""ampel"" und ""hose"", kommt alphabetisch zuerst? ","['ampel', 'hose']",ampel, ampelze?
"F: In alphabetischer Reihenfolge, welches der Woerter ""birne"" und ""qualle"" kommt zuerst? A:","['birne', 'qualle']",birne, birneglbeit
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""jeans"" oder ""tasse""? A:","['jeans', 'tasse']",jeans, jeans?
"F: In alphabetischer Reihenfolge, welches der Woerter ""insel"" und ""nacht"" kommt zuerst? A:","['insel', 'nacht']",insel," nacht"" kom"
"Welches von den Woertern ""zug"" und ""alltag"", kommt alphabetisch zuerst? ","['zug', 'alltag']",alltag, alltag?
"Welches von den Woertern ""vase"" und ""ufer"", kommt alphabetisch zuerst? ","['vase', 'ufer']",ufer, ufer von den wo
"F: In alphabetischer Reihenfolge, welches der Woerter ""apfel"" und ""boot"" kommt zuerst? A:","['apfel', 'boot']",apfel," bootfel"" k"
"F: In alphabetischer Reihenfolge, welches der Woerter ""fenster"" und ""treppe"" kommt zuerst? A:","['fenster', 'treppe']",fenster, fenster rei
"F: In alphabetischer Reihenfolge, welches der Woerter ""nacht"" und ""qualle"" kommt zuerst? A:","['nacht', 'qualle']",nacht, nacht frankfurt
"Welches von den Woertern ""farbe"" und ""loeffel"", kommt alphabetisch zuerst? ","['farbe', 'loeffel']",farbe, farbecke zu
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""vulkan"" oder ""yacht""? A:","['vulkan', 'yacht']",vulkan," igelange""? a"
"Welches von den Woertern ""qualm"" und ""chef"", kommt alphabetisch zuerst? ","['qualm', 'chef']",chef, qualm?
"Welches von den Woertern ""vorhang"" und ""zange"", kommt alphabetisch zuerst? ","['vorhang', 'zange']",vorhang, kommt alphabet
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""wasser"" oder ""vase""? A:","['wasser', 'vase']",vase," vase""? a:"
"F: In alphabetischer Reihenfolge, welches der Woerter ""fenster"" und ""chili"" kommt zuerst? A:","['fenster', 'chili']",chili, chili peppers?
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""wasser"" oder ""maske""? A:","['wasser', 'maske']",maske," maske""? a:"
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""uniform"" oder ""schule""? A:","['uniform', 'schule']",schule," schule""? a:"
