Input,Options,Expected,Predicted
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""gabel"" oder ""wand""? A:","['gabel', 'wand']",gabel,gabel
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""qualm"" oder ""vogel""? A:","['qualm', 'vogel']",qualm,qualm
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""hut"" oder ""hammer""? A:","['hut', 'hammer']",hammer,hammer
"F: In alphabetischer Reihenfolge, welches der Woerter ""ente"" und ""maske"" kommt zuerst? A:","['ente', 'maske']",ente,ente
"Welches von den Woertern ""teller"" und ""lampe"", kommt alphabetisch zuerst? ","['teller', 'lampe']",lampe,lampe
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""wiese"" oder ""uhr""? A:","['wiese', 'uhr']",uhr,uhr
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""rakete"" oder ""zelt""? A:","['rakete', 'zelt']",rakete,rakete
"Welches von den Woertern ""erdbeere"" und ""milch"", kommt alphabetisch zuerst? ","['erdbeere', 'milch']",erdbeere,erdbeere
"F: In alphabetischer Reihenfolge, welches der Woerter ""erdbeere"" und ""haus"" kommt zuerst? A:","['erdbeere', 'haus']",erdbeere,haus
"Welches von den Woertern ""ufer"" und ""glas"", kommt alphabetisch zuerst? ","['ufer', 'glas']",glas,glas
"Welches von den Woertern ""oma"" und ""lied"", kommt alphabetisch zuerst? ","['oma', 'lied']",lied,oma
"F: In alphabetischer Reihenfolge, welches der Woerter ""apfel"" und ""journal"" kommt zuerst? A:","['apfel', 'journal']",apfel,apfel
"F: In alphabetischer Reihenfolge, welches der Woerter ""urlaub"" und ""lampe"" kommt zuerst? A:","['urlaub', 'lampe']",lampe,lampe
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""gabel"" oder ""insekt""? A:","['gabel', 'insekt']",gabel,insekt
"Welches von den Woertern ""ampel"" und ""hose"", kommt alphabetisch zuerst? ","['ampel', 'hose']",ampel,ampel
"F: In alphabetischer Reihenfolge, welches der Woerter ""birne"" und ""qualle"" kommt zuerst? A:","['birne', 'qualle']",birne,birne
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""jeans"" oder ""tasse""? A:","['jeans', 'tasse']",jeans,jeans
"F: In alphabetischer Reihenfolge, welches der Woerter ""insel"" und ""nacht"" kommt zuerst? A:","['insel', 'nacht']",insel,nacht
"Welches von den Woertern ""zug"" und ""alltag"", kommt alphabetisch zuerst? ","['zug', 'alltag']",alltag,alltag
"Welches von den Woertern ""vase"" und ""ufer"", kommt alphabetisch zuerst? ","['vase', 'ufer']",ufer,vase
"F: In alphabetischer Reihenfolge, welches der Woerter ""apfel"" und ""boot"" kommt zuerst? A:","['apfel', 'boot']",apfel,apfel
"F: In alphabetischer Reihenfolge, welches der Woerter ""fenster"" und ""treppe"" kommt zuerst? A:","['fenster', 'treppe']",fenster,fenster
"F: In alphabetischer Reihenfolge, welches der Woerter ""nacht"" und ""qualle"" kommt zuerst? A:","['nacht', 'qualle']",nacht,nacht
"Welches von den Woertern ""farbe"" und ""loeffel"", kommt alphabetisch zuerst? ","['farbe', 'loeffel']",farbe,farbe
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""vulkan"" oder ""yacht""? A:","['vulkan', 'yacht']",vulkan,vulkan
"Welches von den Woertern ""qualm"" und ""chef"", kommt alphabetisch zuerst? ","['qualm', 'chef']",chef,chef
"Welches von den Woertern ""vorhang"" und ""zange"", kommt alphabetisch zuerst? ","['vorhang', 'zange']",vorhang,vorhang
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""wasser"" oder ""vase""? A:","['wasser', 'vase']",vase,vase
"F: In alphabetischer Reihenfolge, welches der Woerter ""fenster"" und ""chili"" kommt zuerst? A:","['fenster', 'chili']",chili,chili
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""wasser"" oder ""maske""? A:","['wasser', 'maske']",maske,maske
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""uniform"" oder ""schule""? A:","['uniform', 'schule']",schule,schule
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""eimer"" oder ""uniform""? A:","['eimer', 'uniform']",eimer,eimer
"F: In alphabetischer Reihenfolge, welches der Woerter ""maske"" und ""nase"" kommt zuerst? A:","['maske', 'nase']",maske,nase
"Welches von den Woertern ""decke"" und ""buch"", kommt alphabetisch zuerst? ","['decke', 'buch']",buch,decke
"F: In alphabetischer Reihenfolge, welches der Woerter ""fenster"" und ""vase"" kommt zuerst? A:","['fenster', 'vase']",fenster,fenster
"F: In alphabetischer Reihenfolge, welches der Woerter ""quark"" und ""ofen"" kommt zuerst? A:","['quark', 'ofen']",ofen,ofen
"Welches von den Woertern ""lied"" und ""milch"", kommt alphabetisch zuerst? ","['lied', 'milch']",lied,lied
"F: In alphabetischer Reihenfolge, welches der Woerter ""fenster"" und ""engel"" kommt zuerst? A:","['fenster', 'engel']",engel,fenster
"F: In alphabetischer Reihenfolge, welches der Woerter ""fenster"" und ""erdbeere"" kommt zuerst? A:","['fenster', 'erdbeere']",erdbeere,erdbeere
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""orange"" oder ""xylofon""? A:","['orange', 'xylofon']",orange,orange
"F: In alphabetischer Reihenfolge, welches der Woerter ""kugel"" und ""dorf"" kommt zuerst? A:","['kugel', 'dorf']",dorf,dorf
"F: In alphabetischer Reihenfolge, welches der Woerter ""banane"" und ""nagel"" kommt zuerst? A:","['banane', 'nagel']",banane,banane
"F: In alphabetischer Reihenfolge, welches der Woerter ""haus"" und ""nagel"" kommt zuerst? A:","['haus', 'nagel']",haus,haus
"F: In alphabetischer Reihenfolge, welches der Woerter ""nase"" und ""rucksack"" kommt zuerst? A:","['nase', 'rucksack']",nase,rucksack
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""alltag"" oder ""computer""? A:","['alltag', 'computer']",alltag,computer
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""messer"" oder ""computer""? A:","['messer', 'computer']",computer,computer
"Welches von den Woertern ""stuhl"" und ""kerze"", kommt alphabetisch zuerst? ","['stuhl', 'kerze']",kerze,kerze
"F: In alphabetischer Reihenfolge, welches der Woerter ""apfel"" und ""treppe"" kommt zuerst? A:","['apfel', 'treppe']",apfel,apfel
"Welches von den Woertern ""salat"" und ""ufer"", kommt alphabetisch zuerst? ","['salat', 'ufer']",salat,salat
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""dose"" oder ""kerze""? A:","['dose', 'kerze']",dose,dose
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""tasse"" oder ""creme""? A:","['tasse', 'creme']",creme,creme
"Welches von den Woertern ""milch"" und ""chili"", kommt alphabetisch zuerst? ","['milch', 'chili']",chili,chili
"F: In alphabetischer Reihenfolge, welches der Woerter ""trommel"" und ""dorf"" kommt zuerst? A:","['trommel', 'dorf']",dorf,dorf
"Welches von den Woertern ""regen"" und ""kaese"", kommt alphabetisch zuerst? ","['regen', 'kaese']",kaese,kaese
"F: In alphabetischer Reihenfolge, welches der Woerter ""couch"" und ""zebra"" kommt zuerst? A:","['couch', 'zebra']",couch,couch
"Welches von den Woertern ""wand"" und ""chef"", kommt alphabetisch zuerst? ","['wand', 'chef']",chef,chef
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""urlaub"" oder ""yacht""? A:","['urlaub', 'yacht']",urlaub,urlaub
"F: In alphabetischer Reihenfolge, welches der Woerter ""hammer"" und ""ofen"" kommt zuerst? A:","['hammer', 'ofen']",hammer,hammer
"Welches von den Woertern ""trommel"" und ""wolke"", kommt alphabetisch zuerst? ","['trommel', 'wolke']",trommel,trommel
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""quark"" oder ""schule""? A:","['quark', 'schule']",quark,quark
"F: In alphabetischer Reihenfolge, welches der Woerter ""insekt"" und ""nase"" kommt zuerst? A:","['insekt', 'nase']",insekt,insekt
"F: In alphabetischer Reihenfolge, welches der Woerter ""lampe"" und ""messer"" kommt zuerst? A:","['lampe', 'messer']",lampe,lampe
"F: In alphabetischer Reihenfolge, welches der Woerter ""wiese"" und ""papier"" kommt zuerst? A:","['wiese', 'papier']",papier,papier
"F: In alphabetischer Reihenfolge, welches der Woerter ""decke"" und ""ente"" kommt zuerst? A:","['decke', 'ente']",decke,decke
"F: In alphabetischer Reihenfolge, welches der Woerter ""apfel"" und ""iglu"" kommt zuerst? A:","['apfel', 'iglu']",apfel,apfel
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""vulkan"" oder ""vogel""? A:","['vulkan', 'vogel']",vogel,vulkan
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""xylofon"" oder ""kerze""? A:","['xylofon', 'kerze']",kerze,kerze
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""leiter"" oder ""blume""? A:","['leiter', 'blume']",blume,blume
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""computer"" oder ""zebra""? A:","['computer', 'zebra']",computer,computer
"F: In alphabetischer Reihenfolge, welches der Woerter ""junge"" und ""hose"" kommt zuerst? A:","['junge', 'hose']",hose,hose
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""boot"" oder ""eimer""? A:","['boot', 'eimer']",boot,boot
"Welches von den Woertern ""erdbeere"" und ""wolke"", kommt alphabetisch zuerst? ","['erdbeere', 'wolke']",erdbeere,erdbeere
"Welches von den Woertern ""zug"" und ""kaese"", kommt alphabetisch zuerst? ","['zug', 'kaese']",kaese,kaese
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""igel"" oder ""iglu""? A:","['igel', 'iglu']",igel,igel
"F: In alphabetischer Reihenfolge, welches der Woerter ""engel"" und ""banane"" kommt zuerst? A:","['engel', 'banane']",banane,banane
"F: In alphabetischer Reihenfolge, welches der Woerter ""qualm"" und ""muetze"" kommt zuerst? A:","['qualm', 'muetze']",muetze,muetze
"Welches von den Woertern ""drucker"" und ""quelle"", kommt alphabetisch zuerst? ","['drucker', 'quelle']",drucker,drucker
"Welches von den Woertern ""kugel"" und ""zug"", kommt alphabetisch zuerst? ","['kugel', 'zug']",kugel,kugel
"Welches von den Woertern ""wiese"" und ""puppe"", kommt alphabetisch zuerst? ","['wiese', 'puppe']",puppe,puppe
"Welches von den Woertern ""messer"" und ""teller"", kommt alphabetisch zuerst? ","['messer', 'teller']",messer,messer
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""iris"" oder ""hut""? A:","['iris', 'hut']",hut,hut
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""uniform"" oder ""hut""? A:","['uniform', 'hut']",hut,hut
"F: In alphabetischer Reihenfolge, welches der Woerter ""ofen"" und ""fuchs"" kommt zuerst? A:","['ofen', 'fuchs']",fuchs,fuchs
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""kerze"" oder ""hut""? A:","['kerze', 'hut']",hut,hut
"Welches von den Woertern ""chili"" und ""kissen"", kommt alphabetisch zuerst? ","['chili', 'kissen']",chili,kissen
"F: In alphabetischer Reihenfolge, welches der Woerter ""couch"" und ""pfanne"" kommt zuerst? A:","['couch', 'pfanne']",couch,couch
"Welches von den Woertern ""teller"" und ""hafen"", kommt alphabetisch zuerst? ","['teller', 'hafen']",hafen,hafen
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""paket"" oder ""yacht""? A:","['paket', 'yacht']",paket,paket
"Welches von den Woertern ""hammer"" und ""teller"", kommt alphabetisch zuerst? ","['hammer', 'teller']",hammer,hammer
"Welches von den Woertern ""chili"" und ""chef"", kommt alphabetisch zuerst? ","['chili', 'chef']",chef,chili
"F: In alphabetischer Reihenfolge, welches der Woerter ""decke"" und ""fenster"" kommt zuerst? A:","['decke', 'fenster']",decke,decke
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""wasser"" oder ""iglu""? A:","['wasser', 'iglu']",iglu,iglu
"Welches von den Woertern ""glas"" und ""regen"", kommt alphabetisch zuerst? ","['glas', 'regen']",glas,glas
"F: In alphabetischer Reihenfolge, welches Wort kommt zuerst, ""joghurt"" oder ""xylofon""? A:","['joghurt', 'xylofon']",joghurt,joghurt
