Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Yes, lovely creature, is n't she?",1747.480712890625,"Yes, lovely creature, am n't she?",2279.400146484375,1
There is no easy answer to the painful issue of abortion.,85.99978637695312,There am no easy answer to the painful issue of abortion.,1565.9813232421875,1
"Right up to a week after my birth he continued to say, 'How is he?'",782.106689453125,"Right up to a week after my birth he continued to say, 'How am he?'",2101.23974609375,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,163.58566284179688,This is whale meat that I photographed in a grocery store in Tokyo - or am it?,444.71307373046875,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,112.41100311279297,Among them am the former cloister from the abbey church of St. Peter and Paul.,503.6268310546875,1
how much is a flight from washington to montreal,367.31964111328125,how much 'm a flight from washington to montreal,3595.968505859375,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,112.41100311279297,Among them 'm the former cloister from the abbey church of St. Peter and Paul.,1609.7525634765625,1
"Right up to a week after my birth he continued to say, 'How is he?'",782.106689453125,"Right up to a week after my birth he continued to say, 'How 'm he?'",2110.501220703125,1
There is no easy answer to the painful issue of abortion.,85.99978637695312,There 'm no easy answer to the painful issue of abortion.,3953.24267578125,1
how much is a flight from washington to boston,196.39793395996094,how much 'm a flight from washington to boston,2090.731689453125,1
But here is a mushroom that's past its prime.,1638.1414794921875,But here am a mushroom that's past its prime.,5183.36279296875,1
"Yes, lovely creature, is n't she?",1747.480712890625,"Yes, lovely creature, 'm n't she?",3717.760498046875,1
how much is a flight from washington to montreal,367.31964111328125,how much am a flight from washington to montreal,1663.022216796875,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",224.21263122558594,"For one thing, there am increasing concern, and that is undoubtedly true, on the part of experts too.",412.8875427246094,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",138.68170166015625,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so am their country – the sea.",202.9483642578125,1
how much is a flight from washington to boston,196.39793395996094,how much am a flight from washington to boston,886.3748779296875,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",960.012451171875,"Tindi Kente is a wonderful dancer, wonderful, 'm n't she... just like a snake brought out by music, and sometimes he 'll try with her.",1104.137939453125,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",224.21263122558594,"For one thing, there 'm increasing concern, and that is undoubtedly true, on the part of experts too.",616.6367797851562,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,183.8780059814453,In the corner 'm a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,1319.84716796875,1
