Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Yes, lovely creature, is n't she?",124.83132934570312,"Yes, lovely creature, am n't she?",279.9424133300781,1
There is no easy answer to the painful issue of abortion.,48.48647689819336,There am no easy answer to the painful issue of abortion.,222.61508178710938,1
"Right up to a week after my birth he continued to say, 'How is he?'",63.50648880004883,"Right up to a week after my birth he continued to say, 'How am he?'",105.39501190185547,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,120.47134399414062,This is whale meat that I photographed in a grocery store in Tokyo - or am it?,163.65447998046875,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,61.076419830322266,Among them am the former cloister from the abbey church of St. Peter and Paul.,92.83521270751953,1
how much is a flight from washington to montreal,136.2353515625,how much 'm a flight from washington to montreal,351.0755615234375,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,61.076419830322266,Among them 'm the former cloister from the abbey church of St. Peter and Paul.,131.02069091796875,1
"Right up to a week after my birth he continued to say, 'How is he?'",63.50648880004883,"Right up to a week after my birth he continued to say, 'How 'm he?'",94.13363647460938,1
There is no easy answer to the painful issue of abortion.,48.48647689819336,There 'm no easy answer to the painful issue of abortion.,112.62663269042969,1
how much is a flight from washington to boston,129.1970977783203,how much 'm a flight from washington to boston,347.90936279296875,1
But here is a mushroom that's past its prime.,49.89491271972656,But here am a mushroom that's past its prime.,159.7921600341797,1
"Yes, lovely creature, is n't she?",124.83132934570312,"Yes, lovely creature, 'm n't she?",577.8442993164062,1
how much is a flight from washington to montreal,136.2353515625,how much am a flight from washington to montreal,175.16770935058594,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",45.03636932373047,"For one thing, there am increasing concern, and that is undoubtedly true, on the part of experts too.",72.97171783447266,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",56.23560333251953,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so am their country – the sea.",85.61925506591797,1
how much is a flight from washington to boston,129.1970977783203,how much am a flight from washington to boston,164.5508270263672,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",204.55308532714844,"Tindi Kente is a wonderful dancer, wonderful, 'm n't she... just like a snake brought out by music, and sometimes he 'll try with her.",249.4891357421875,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",45.03636932373047,"For one thing, there 'm increasing concern, and that is undoubtedly true, on the part of experts too.",131.68447875976562,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,46.127010345458984,In the corner 'm a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,103.60073852539062,1
