Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Yes, lovely creature, is n't she?",76.63034057617188,"Yes, lovely creature, am n't she?",189.53407287597656,1
There is no easy answer to the painful issue of abortion.,15.881570816040039,There am no easy answer to the painful issue of abortion.,70.43331146240234,1
"Right up to a week after my birth he continued to say, 'How is he?'",40.60898208618164,"Right up to a week after my birth he continued to say, 'How am he?'",76.30796813964844,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,47.98823928833008,This is whale meat that I photographed in a grocery store in Tokyo - or am it?,84.43514251708984,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,32.22032165527344,Among them am the former cloister from the abbey church of St. Peter and Paul.,69.99761962890625,1
how much is a flight from washington to montreal,34.89044189453125,how much 'm a flight from washington to montreal,138.43472290039062,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,32.22032165527344,Among them 'm the former cloister from the abbey church of St. Peter and Paul.,69.47193908691406,1
"Right up to a week after my birth he continued to say, 'How is he?'",40.60898208618164,"Right up to a week after my birth he continued to say, 'How 'm he?'",67.11618041992188,1
There is no easy answer to the painful issue of abortion.,15.881570816040039,There 'm no easy answer to the painful issue of abortion.,76.97917938232422,1
how much is a flight from washington to boston,29.09852409362793,how much 'm a flight from washington to boston,112.05628967285156,1
But here is a mushroom that's past its prime.,46.88444900512695,But here am a mushroom that's past its prime.,106.74517822265625,1
"Yes, lovely creature, is n't she?",76.63034057617188,"Yes, lovely creature, 'm n't she?",336.0411376953125,1
how much is a flight from washington to montreal,34.89044189453125,how much am a flight from washington to montreal,79.03499603271484,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",28.659677505493164,"For one thing, there am increasing concern, and that is undoubtedly true, on the part of experts too.",54.945037841796875,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",38.3146858215332,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so am their country – the sea.",55.236202239990234,1
how much is a flight from washington to boston,29.09852409362793,how much am a flight from washington to boston,64.84039306640625,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",142.1990203857422,"Tindi Kente is a wonderful dancer, wonderful, 'm n't she... just like a snake brought out by music, and sometimes he 'll try with her.",197.65513610839844,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",28.659677505493164,"For one thing, there 'm increasing concern, and that is undoubtedly true, on the part of experts too.",51.87723159790039,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,32.02227020263672,In the corner 'm a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,76.45186614990234,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",38.3146858215332,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so 'm their country – the sea.",61.156005859375,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,47.98823928833008,This is whale meat that I photographed in a grocery store in Tokyo - or 'm it?,159.00100708007812,1
But here is a mushroom that's past its prime.,46.88444900512695,But here 'm a mushroom that's past its prime.,80.880126953125,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,32.02227020263672,In the corner am a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,58.16084289550781,1
"You say I cook chicken, is n't it?",99.56787872314453,"You say I cook chicken, 'm n't it?",227.00457763671875,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",142.1990203857422,"Tindi Kente is a wonderful dancer, wonderful, am n't she... just like a snake brought out by music, and sometimes he 'll try with her.",173.86636352539062,1
"The answer is obvious, is n't it?",32.95330047607422,"The answer is obvious, 'm n't it?",148.68011474609375,1
"You say I cook chicken, is n't it?",99.56787872314453,"You say I cook chicken, am n't it?",207.4834442138672,1
"The answer is obvious, is n't it?",32.95330047607422,"The answer is obvious, am n't it?",62.1617431640625,1
What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,14.685976028442383,What does the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,16.15369987487793,1
What do other Holga owners do when they need to change film when they are traveling?,53.7147102355957,What does other Holga owners do when they need to change film when they are traveling?,81.35639953613281,1
"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",65.63346862792969,"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how is American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",70.50397491455078,1
"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only are they hurting us, but they are hurting themselves.",19.027883529663086,"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only is they hurting us, but they are hurting themselves.",22.591224670410156,1
Is there any other way to communicate or do your friends only understand text.,81.18383026123047,Is there any other way to communicate or does your friends only understand text.,52.84823989868164,0
What do french men find sexy?,84.75299835205078,What does french men find sexy?,175.84205627441406,1
Also how much do compact system cameras drop on boxing day?,866.6072998046875,Also how much does compact system cameras drop on boxing day?,1325.560302734375,1
How do these places stay in business.,93.50387573242188,How does these places stay in business.,217.9578399658203,1
How are things going with you?,21.21772575378418,How is things going with you?,40.36982727050781,1
"It looks good on paper, but what do they really have?",14.375113487243652,"It looks good on paper, but what does they really have?",28.183837890625,1
"People like this will never have my sympathy, nor do they deserve my sympathy.",27.777698516845703,"People like this will never have my sympathy, nor does they deserve my sympathy.",42.73997116088867,1
But do they know what they have heard?,25.36440086364746,But does they know what they have heard?,61.83377456665039,1
"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely do they give up.",25.509601593017578,"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely does they give up.",31.03655242919922,1
What do they want to hear how you had to go round to the back door of the missionary 's house?,50.2840461730957,What does they want to hear how you had to go round to the back door of the missionary 's house?,63.72252655029297,1
"The below site from the US government verifies this-it 's the same for Canada ,too.....",162.28988647460938,"The below site from the US government verify this-it 's the same for Canada ,too.....",229.26255798339844,1
"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interprets or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",18.19504737854004,"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interpret or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",21.27342987060547,1
"In the best case, the clamoring for a ""refund"" subsides.",38.258392333984375,"In the best case, the clamoring for a ""refund"" subside.",51.24681091308594,1
Can you accept that the road we are travelling points toward a grim and painful future?,51.02553176879883,Can you accept that the road we are travelling point toward a grim and painful future?,64.02570343017578,1
Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceeds progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,123.7428207397461,Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceed progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,128.39495849609375,1
"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthens the realist representation.",102.56693267822266,"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthen the realist representation.",114.53189849853516,1
