Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Yes, lovely creature, is n't she?",78.66048431396484,"Yes, lovely creature, am n't she?",244.73033142089844,1
There is no easy answer to the painful issue of abortion.,20.598636627197266,There am no easy answer to the painful issue of abortion.,71.62470245361328,1
"Right up to a week after my birth he continued to say, 'How is he?'",40.570438385009766,"Right up to a week after my birth he continued to say, 'How am he?'",76.1045150756836,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,42.883277893066406,This is whale meat that I photographed in a grocery store in Tokyo - or am it?,82.2179946899414,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,27.284420013427734,Among them am the former cloister from the abbey church of St. Peter and Paul.,52.351749420166016,1
how much is a flight from washington to montreal,34.766204833984375,how much 'm a flight from washington to montreal,254.75816345214844,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,27.284420013427734,Among them 'm the former cloister from the abbey church of St. Peter and Paul.,84.95234680175781,1
"Right up to a week after my birth he continued to say, 'How is he?'",40.570438385009766,"Right up to a week after my birth he continued to say, 'How 'm he?'",87.62591552734375,1
There is no easy answer to the painful issue of abortion.,20.598636627197266,There 'm no easy answer to the painful issue of abortion.,115.45462036132812,1
how much is a flight from washington to boston,22.363367080688477,how much 'm a flight from washington to boston,148.80331420898438,1
But here is a mushroom that's past its prime.,59.576416015625,But here am a mushroom that's past its prime.,153.58792114257812,1
"Yes, lovely creature, is n't she?",78.66048431396484,"Yes, lovely creature, 'm n't she?",213.36111450195312,1
how much is a flight from washington to montreal,34.766204833984375,how much am a flight from washington to montreal,131.69058227539062,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",35.887020111083984,"For one thing, there am increasing concern, and that is undoubtedly true, on the part of experts too.",74.33843231201172,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",35.223777770996094,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so am their country – the sea.",51.16938018798828,1
how much is a flight from washington to boston,22.363367080688477,how much am a flight from washington to boston,73.6340560913086,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",130.74533081054688,"Tindi Kente is a wonderful dancer, wonderful, 'm n't she... just like a snake brought out by music, and sometimes he 'll try with her.",155.413330078125,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",35.887020111083984,"For one thing, there 'm increasing concern, and that is undoubtedly true, on the part of experts too.",98.31013488769531,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,31.38395881652832,In the corner 'm a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,64.67103576660156,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",35.223777770996094,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so 'm their country – the sea.",54.78281021118164,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,42.883277893066406,This is whale meat that I photographed in a grocery store in Tokyo - or 'm it?,168.52871704101562,1
But here is a mushroom that's past its prime.,59.576416015625,But here 'm a mushroom that's past its prime.,154.88873291015625,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,31.38395881652832,In the corner am a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,51.62154769897461,1
"You say I cook chicken, is n't it?",124.62185668945312,"You say I cook chicken, 'm n't it?",190.49232482910156,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",130.74533081054688,"Tindi Kente is a wonderful dancer, wonderful, am n't she... just like a snake brought out by music, and sometimes he 'll try with her.",191.47384643554688,1
"The answer is obvious, is n't it?",48.928749084472656,"The answer is obvious, 'm n't it?",173.8326416015625,1
"You say I cook chicken, is n't it?",124.62185668945312,"You say I cook chicken, am n't it?",191.7803192138672,1
"The answer is obvious, is n't it?",48.928749084472656,"The answer is obvious, am n't it?",104.70436096191406,1
What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,12.620674133300781,What does the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,13.928457260131836,1
What do other Holga owners do when they need to change film when they are traveling?,46.357147216796875,What does other Holga owners do when they need to change film when they are traveling?,61.16921615600586,1
"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",51.703460693359375,"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how is American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",55.05570983886719,1
"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only are they hurting us, but they are hurting themselves.",19.806493759155273,"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only is they hurting us, but they are hurting themselves.",24.061532974243164,1
Is there any other way to communicate or do your friends only understand text.,56.296077728271484,Is there any other way to communicate or does your friends only understand text.,49.419578552246094,0
What do french men find sexy?,113.08318328857422,What does french men find sexy?,257.0765075683594,1
Also how much do compact system cameras drop on boxing day?,793.1538696289062,Also how much does compact system cameras drop on boxing day?,919.8395385742188,1
How do these places stay in business.,37.76460266113281,How does these places stay in business.,117.78694915771484,1
How are things going with you?,12.019232749938965,How is things going with you?,29.99367904663086,1
"It looks good on paper, but what do they really have?",24.17425537109375,"It looks good on paper, but what does they really have?",52.569297790527344,1
"People like this will never have my sympathy, nor do they deserve my sympathy.",23.5585994720459,"People like this will never have my sympathy, nor does they deserve my sympathy.",41.74127197265625,1
But do they know what they have heard?,30.853221893310547,But does they know what they have heard?,78.4014663696289,1
"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely do they give up.",21.647632598876953,"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely does they give up.",30.518775939941406,1
What do they want to hear how you had to go round to the back door of the missionary 's house?,64.21952819824219,What does they want to hear how you had to go round to the back door of the missionary 's house?,89.7981948852539,1
"The below site from the US government verifies this-it 's the same for Canada ,too.....",227.46485900878906,"The below site from the US government verify this-it 's the same for Canada ,too.....",344.0802001953125,1
"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interprets or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",24.08359718322754,"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interpret or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",26.790664672851562,1
"In the best case, the clamoring for a ""refund"" subsides.",97.11619567871094,"In the best case, the clamoring for a ""refund"" subside.",123.90843963623047,1
Can you accept that the road we are travelling points toward a grim and painful future?,70.15453338623047,Can you accept that the road we are travelling point toward a grim and painful future?,91.93180847167969,1
