Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Ok, da hätte uns eigentlich schon was komisch vorkommen müssen.",25.838470458984375,"Ok, da hätten uns eigentlich schon was komisch vorkommen müssen.",29.6820011138916,1
Dadurch sollte Jahre später das Königreich Powys an die Herrscher des Königreiches Gwynedd fallen.,29.307910919189453,Dadurch sollten Jahre später das Königreich Powys an die Herrscher des Königreiches Gwynedd fallen.,29.439416885375977,1
"Daher sei eine thermoregulatorische Funktion, falls überhaupt, nur in einigen Stegosauriern vorgekommen und habe allenfalls eine untergeordnete Rolle gespielt.",34.894752502441406,"Daher seien eine thermoregulatorische Funktion, falls überhaupt, nur in einigen Stegosauriern vorgekommen und habe allenfalls eine untergeordnete Rolle gespielt.",35.581905364990234,1
Von einer tatsächlichen Verbesserung der Lage auf den Autobahnen und Landstraßen konnte denn angesichts dieses Katz- und Maus-Spieles an dem Montag nachmittag keine Rede sein.,24.221988677978516,Von einer tatsächlichen Verbesserung der Lage auf den Autobahnen und Landstraßen konnten denn angesichts dieses Katz- und Maus-Spieles an dem Montag nachmittag keine Rede sein.,24.9661922454834,1
"Da die Ostsee zugefroren war, konnte aus Schweden zunächst keine Verstärkung kommen.",23.76822853088379,"Da die Ostsee zugefroren war, konnten aus Schweden zunächst keine Verstärkung kommen.",25.137426376342773,1
"Mit ihm zusammengewachsen ist der in dem Mittelalter bedeutendste Ortsteil Adelwil (1,8 km nordöstlich des Dorfs;)",40.19093322753906,"Mit ihm zusammengewachsen sind der in dem Mittelalter bedeutendste Ortsteil Adelwil (1,8 km nordöstlich des Dorfs;)",42.022979736328125,1
"In dem vergangenen Jahr war ein fix und fertig ausgehandelter Vertrag zwischen dem südkoreanischen Konzern Samsung und Fokker in dem letzten Moment geplatzt, weil die Regierung in Den Haag nicht zu den von den Asiaten verlangten Garantien bereit war.",41.77715301513672,"In dem vergangenen Jahr waren ein fix und fertig ausgehandelter Vertrag zwischen dem südkoreanischen Konzern Samsung und Fokker in dem letzten Moment geplatzt, weil die Regierung in Den Haag nicht zu den von den Asiaten verlangten Garantien bereit war.",39.710357666015625,0
"Mit dem nach dorthin aufstrebendem Dach wird die Assoziation geweckt, als würde das ""Fischerboot"" mit dem Bug gegen eine Welle fahren.",41.73085403442383,"Mit dem nach dorthin aufstrebendem Dach wird die Assoziation geweckt, als würden das ""Fischerboot"" mit dem Bug gegen eine Welle fahren.",47.34557342529297,1
"Dennoch ist hier eine durchaus originelle und einmalige Chorlösung entstanden, die sich von dem Heilig - Kreuz - Münster in Schwäbisch Gmünd und von dem Veitsdom in Prag deutlich abhebt.",37.06208419799805,"Dennoch sind hier eine durchaus originelle und einmalige Chorlösung entstanden, die sich von dem Heilig - Kreuz - Münster in Schwäbisch Gmünd und von dem Veitsdom in Prag deutlich abhebt.",34.13273239135742,0
"Obwohl Warhol in dem Mai 1965 bei Ileana Sonnabend in Paris verkündet hatte, dass er sich nun von der Malerei zurückziehen wolle, sollte in dem April 1966 eine Ausstellung in der New Yorker Galerie von Leo Castelli stattfinden.",14.93096923828125,"Obwohl Warhol in dem Mai 1965 bei Ileana Sonnabend in Paris verkündet hatte, dass er sich nun von der Malerei zurückziehen wolle, sollten in dem April 1966 eine Ausstellung in der New Yorker Galerie von Leo Castelli stattfinden.",15.384695053100586,1
Dank der Antibiotika sei eine größere Epidemie nicht zu befürchten.,34.606876373291016,Dank der Antibiotika seien eine größere Epidemie nicht zu befürchten.,41.26806640625,1
"Da deren Entfaltung allerdings Zeit beanspruchen würde, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.",27.636281967163086,"Da deren Entfaltung allerdings Zeit beanspruchen würde, sollten eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.",28.18524932861328,1
An der Revolution von 1848 hatte sich der überzeugte Demokrat mit engagierten Reden beteiligt.,14.960420608520508,An der Revolution von 1848 hatten sich der überzeugte Demokrat mit engagierten Reden beteiligt.,15.502253532409668,1
"Tolles Personal, auch für meine Familie war der Umzugsstress gut zu verkraften.",151.76744079589844,"Tolles Personal, auch für meine Familie waren der Umzugsstress gut zu verkraften.",124.30362701416016,0
In dem Zuge der Kurskorrektur habe sich auch die Struktur der Käufer geändert.,31.39922523498535,In dem Zuge der Kurskorrektur haben sich auch die Struktur der Käufer geändert.,23.693391799926758,0
"Seit den 1960ern ist die südkoreanische Wirtschaft stark angewachsen, und die Wirtschaftsstruktur hat sich radikal verändert.",13.974397659301758,"Seit den 1960ern sind die südkoreanische Wirtschaft stark angewachsen, und die Wirtschaftsstruktur hat sich radikal verändert.",13.613812446594238,0
"Aufgetreten ist dieses räumliche Migrationsphänomen in (West) - Deutschland während der 1960er - und 1970er - Jahren, als viele Menschen sich mit dem Geld des Wirtschaftswunders ein Eigenheim außerhalb der großen Städte bauten (Vgl. Suburbanisierung).",15.890690803527832,"Aufgetreten sind dieses räumliche Migrationsphänomen in (West) - Deutschland während der 1960er - und 1970er - Jahren, als viele Menschen sich mit dem Geld des Wirtschaftswunders ein Eigenheim außerhalb der großen Städte bauten (Vgl. Suburbanisierung).",15.516268730163574,0
In dieser Nachricht hatte der ehemalige Jusitzminister Brice Hortefeux als „faschistischen schwachsinnigen Innenminister“ und als „Gangster“ tituliert.,60.5461540222168,In dieser Nachricht hatten der ehemalige Jusitzminister Brice Hortefeux als „faschistischen schwachsinnigen Innenminister“ und als „Gangster“ tituliert.,62.67100524902344,1
"„Mehr Menschen nehmen Kredite auf … Während das Leihen gerade leicht zu bewältigen sein mag, könnte eine plötzliche Änderung der Umstände zu Schuldenproblemen führen.“",21.73380470275879,"„Mehr Menschen nehmen Kredite auf … Während das Leihen gerade leicht zu bewältigen sein mag, könnten eine plötzliche Änderung der Umstände zu Schuldenproblemen führen.“",22.811168670654297,1
Damit ist Code von GNU Classpath in die offizielle Implementierung der Java - Plattform eingeflossen.,81.59423828125,Damit sind Code von GNU Classpath in die offizielle Implementierung der Java - Plattform eingeflossen.,74.63475799560547,0
In Anhui und Henan hatte die lokale Führung gegen Ende der Hungersnot 1959 bis 1961 die Familienbetriebe in der Landwirtschaft wieder eingeführt.,16.80666732788086,In Anhui und Henan hatten die lokale Führung gegen Ende der Hungersnot 1959 bis 1961 die Familienbetriebe in der Landwirtschaft wieder eingeführt.,16.92576026916504,1
"Nach den Plänen seiner Pflegeeltern sollte er einmal den Bauernhof übernehmen, und so wurde ihm der Besuch des Gymnasiums verwehrt.",26.947002410888672,"Nach den Plänen seiner Pflegeeltern sollte er einmal den Bauernhof übernehmen, und so wurden ihm der Besuch des Gymnasiums verwehrt.",30.00829315185547,1
An dem Mittwochabend hatte das von den Republikanern beherrschte Abgeordnetenhaus auf bislang erhobene Forderungen nach tiefen Einschnitten bei der Gesundheitsversorgung für ältere Menschen verzichtet.,21.315614700317383,An dem Mittwochabend hatten das von den Republikanern beherrschte Abgeordnetenhaus auf bislang erhobene Forderungen nach tiefen Einschnitten bei der Gesundheitsversorgung für ältere Menschen verzichtet.,22.13665771484375,1
"``Total überflüssig'', hatte der CDU-Parlamentarier Klaus Lippold geurteilt und lauten Beifall erhalten.",68.95938110351562,"``Total überflüssig'', hatten der CDU-Parlamentarier Klaus Lippold geurteilt und lauten Beifall erhalten.",74.80168151855469,1
"Der Vorsitzende der Armutskonferenz in Potsdam, Ruth Brand, sagte an dem Rande der Generalversammlung der Europa -- Organisation, zwischen 1983 und 1993 habe sich die Zahl der Sozialhilfeempfänger in Deutschland vervierfacht.",31.995622634887695,"Der Vorsitzende der Armutskonferenz in Potsdam, Ruth Brand, sagte an dem Rande der Generalversammlung der Europa -- Organisation, zwischen 1983 und 1993 haben sich die Zahl der Sozialhilfeempfänger in Deutschland vervierfacht.",30.927284240722656,0
"Weiterhin negativ aufgefallen ist der schlechte Service dadurch, dass beispielsweise nicht darauf geachtet wurde, ob noch ausreichend Munition vorhanden ist.",18.937864303588867,"Weiterhin negativ aufgefallen sind der schlechte Service dadurch, dass beispielsweise nicht darauf geachtet wurde, ob noch ausreichend Munition vorhanden ist.",18.715442657470703,0
Bei einer Störung vergangenen Winter konnte mir der Wochenend - Notdienst telefonisch weiterhelfen.,52.42763137817383,Bei einer Störung vergangenen Winter konnten mir der Wochenend - Notdienst telefonisch weiterhelfen.,55.65217971801758,1
Bei der Unterhauswahl 2010 konnte die Labour Party alle sieben Wahlkreise gewinnen.,40.0373649597168,Bei der Unterhauswahl 2010 konnten die Labour Party alle sieben Wahlkreise gewinnen.,42.846527099609375,1
Trotz inflationärer Verbreitung des IP - Labels sei der Pflanzenschutzmittelaufwand in vielen Obstanbaugebieten weiter gestiegen.,52.1645622253418,Trotz inflationärer Verbreitung des IP - Labels seien der Pflanzenschutzmittelaufwand in vielen Obstanbaugebieten weiter gestiegen.,52.037960052490234,0
"Die Dresdener Caritas-Vorsitzende Eva Maria Kiklas berichtete, in Ostdeutschland sei die Unterschriftensammlung zögernd angelaufen;",95.48129272460938,"Die Dresdener Caritas-Vorsitzende Eva Maria Kiklas berichtete, in Ostdeutschland seien die Unterschriftensammlung zögernd angelaufen;",108.30169677734375,1
Leider verspricht die Firma die Ware in ca. 7 Tagen zu liefern aber nach 8 Tagen ist immer noch keine Ware angekommen.,17.84636116027832,Leider verspricht die Firma die Ware in ca. 7 Tagen zu liefern aber nach 8 Tagen sind immer noch keine Ware angekommen.,16.916584014892578,0
"Auf Grund dieser Frage müsste der Mann zugeben, dass zu Hause nicht er die ""Hosen anhat"", sondern seine Frau, was er in dem Radio offen bekundet.",48.55419921875,"Auf Grund dieser Frage müssten der Mann zugeben, dass zu Hause nicht er die ""Hosen anhat"", sondern seine Frau, was er in dem Radio offen bekundet.",52.657779693603516,1
"Orbisons Wunsch nach großen Orchesterproduktionen wollte ihm Produzent Jack Clement bei Sun Records nicht erfüllen, denn ""aus Dir wird nie ein Balladensänger.""",72.25885009765625,"Orbisons Wunsch nach großen Orchesterproduktionen wollten ihm Produzent Jack Clement bei Sun Records nicht erfüllen, denn ""aus Dir wird nie ein Balladensänger.""",77.94468688964844,1
An dem Montag werde der Aufsichtsrat über mögliche personelle Konsequenzen entscheiden.,32.04006576538086,An dem Montag werden der Aufsichtsrat über mögliche personelle Konsequenzen entscheiden.,32.38590621948242,1
