Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Yes, lovely creature, is n't she?",107.42635345458984,"Yes, lovely creature, am n't she?",199.87005615234375,1
There is no easy answer to the painful issue of abortion.,23.32865333557129,There am no easy answer to the painful issue of abortion.,87.44384765625,1
"Right up to a week after my birth he continued to say, 'How is he?'",44.856056213378906,"Right up to a week after my birth he continued to say, 'How am he?'",69.06597137451172,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,46.27312469482422,This is whale meat that I photographed in a grocery store in Tokyo - or am it?,89.95997619628906,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,31.15147590637207,Among them am the former cloister from the abbey church of St. Peter and Paul.,68.10218048095703,1
how much is a flight from washington to montreal,32.69328689575195,how much 'm a flight from washington to montreal,225.81495666503906,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,31.15147590637207,Among them 'm the former cloister from the abbey church of St. Peter and Paul.,69.45160675048828,1
"Right up to a week after my birth he continued to say, 'How is he?'",44.856056213378906,"Right up to a week after my birth he continued to say, 'How 'm he?'",76.14517211914062,1
There is no easy answer to the painful issue of abortion.,23.32865333557129,There 'm no easy answer to the painful issue of abortion.,118.90196228027344,1
how much is a flight from washington to boston,30.306785583496094,how much 'm a flight from washington to boston,209.72718811035156,1
But here is a mushroom that's past its prime.,69.65288543701172,But here am a mushroom that's past its prime.,183.3063507080078,1
"Yes, lovely creature, is n't she?",107.42635345458984,"Yes, lovely creature, 'm n't she?",318.86553955078125,1
how much is a flight from washington to montreal,32.69328689575195,how much am a flight from washington to montreal,113.02134704589844,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",40.804649353027344,"For one thing, there am increasing concern, and that is undoubtedly true, on the part of experts too.",80.50927734375,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",49.626277923583984,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so am their country – the sea.",72.63896179199219,1
how much is a flight from washington to boston,30.306785583496094,how much am a flight from washington to boston,102.599365234375,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",146.44577026367188,"Tindi Kente is a wonderful dancer, wonderful, 'm n't she... just like a snake brought out by music, and sometimes he 'll try with her.",161.44586181640625,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",40.804649353027344,"For one thing, there 'm increasing concern, and that is undoubtedly true, on the part of experts too.",127.90080261230469,1
