Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"Yes, lovely creature, is n't she?",11.5917387008667,"Yes, lovely creature, am n't she?",17.036205291748047,1
There is no easy answer to the painful issue of abortion.,8.523337364196777,There am no easy answer to the painful issue of abortion.,12.516424179077148,1
"Right up to a week after my birth he continued to say, 'How is he?'",10.002592086791992,"Right up to a week after my birth he continued to say, 'How am he?'",13.38276195526123,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,10.841388702392578,This is whale meat that I photographed in a grocery store in Tokyo - or am it?,13.086003303527832,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,8.814081192016602,Among them am the former cloister from the abbey church of St. Peter and Paul.,12.020442962646484,1
how much is a flight from washington to montreal,6.457862854003906,how much 'm a flight from washington to montreal,8.491430282592773,1
Among them is the former cloister from the abbey church of St. Peter and Paul.,8.814081192016602,Among them 'm the former cloister from the abbey church of St. Peter and Paul.,9.870805740356445,1
"Right up to a week after my birth he continued to say, 'How is he?'",10.002592086791992,"Right up to a week after my birth he continued to say, 'How 'm he?'",16.880361557006836,1
There is no easy answer to the painful issue of abortion.,8.523337364196777,There 'm no easy answer to the painful issue of abortion.,13.635290145874023,1
how much is a flight from washington to boston,6.747351169586182,how much 'm a flight from washington to boston,9.162561416625977,1
But here is a mushroom that's past its prime.,14.301749229431152,But here am a mushroom that's past its prime.,22.419973373413086,1
"Yes, lovely creature, is n't she?",11.5917387008667,"Yes, lovely creature, 'm n't she?",24.725324630737305,1
how much is a flight from washington to montreal,6.457862854003906,how much am a flight from washington to montreal,8.132608413696289,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",5.469099044799805,"For one thing, there am increasing concern, and that is undoubtedly true, on the part of experts too.",6.16548490524292,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",7.972193717956543,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so am their country – the sea.",8.705557823181152,1
how much is a flight from washington to boston,6.747351169586182,how much am a flight from washington to boston,8.38382625579834,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",24.717140197753906,"Tindi Kente is a wonderful dancer, wonderful, 'm n't she... just like a snake brought out by music, and sometimes he 'll try with her.",25.60430908203125,1
"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",5.469099044799805,"For one thing, there 'm increasing concern, and that is undoubtedly true, on the part of experts too.",7.588295936584473,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,10.619056701660156,In the corner 'm a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,13.807573318481445,1
"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",7.972193717956543,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so 'm their country – the sea.",11.442380905151367,1
This is whale meat that I photographed in a grocery store in Tokyo - or is it?,10.841388702392578,This is whale meat that I photographed in a grocery store in Tokyo - or 'm it?,14.727739334106445,1
But here is a mushroom that's past its prime.,14.301749229431152,But here 'm a mushroom that's past its prime.,21.207399368286133,1
In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,10.619056701660156,In the corner am a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,14.299457550048828,1
"You say I cook chicken, is n't it?",13.930537223815918,"You say I cook chicken, 'm n't it?",42.56669616699219,1
"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",24.717140197753906,"Tindi Kente is a wonderful dancer, wonderful, am n't she... just like a snake brought out by music, and sometimes he 'll try with her.",27.95394515991211,1
"The answer is obvious, is n't it?",7.176576614379883,"The answer is obvious, 'm n't it?",12.57813549041748,1
"You say I cook chicken, is n't it?",13.930537223815918,"You say I cook chicken, am n't it?",40.859928131103516,1
"The answer is obvious, is n't it?",7.176576614379883,"The answer is obvious, am n't it?",13.024774551391602,1
What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,14.50395393371582,What does the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,13.639992713928223,0
