Input,Options,Expected,Predicted
"Q: In the sentence ""John was lots more obnoxious than Fred"", what is the last word? A:","['john', 'was', 'lots', 'more', 'obnoxious', 'than', 'fred']",fred,lots
"Q: In the sentence ""A boy hit the ball"", what is the last word? A:","['a', 'boy', 'hit', 'the', 'ball']",ball,the
"Q: In the sentence ""I remembered having kissed Mary"", what is the last word? A:","['i', 'remembered', 'having', 'kissed', 'mary']",mary,remembered
"Q: What is the last word of the sentence ""I believe strongly that the world is round""? A:","['i', 'believe', 'strongly', 'that', 'the', 'world', 'is', 'round']",round,the
"Write the last word of the sentence ""John will see you"": ","['john', 'will', 'see', 'you']",you,see
"Q: In the sentence ""They gave the bicycle to me"", what is the last word? A:","['they', 'gave', 'the', 'bicycle', 'to', 'me']",me,the
"Q: In the sentence ""An owl hunts mice"", what is the last word? A:","['an', 'owl', 'hunts', 'mice']",mice,hunts
"Write the last word of the sentence ""Helen wiped the wall"": ","['helen', 'wiped', 'the', 'wall']",wall,the
"Q: What is the last word of the sentence ""Elizabeth regretted that she had met Wickham""? A:","['elizabeth', 'regretted', 'that', 'she', 'had', 'met', 'wickham']",wickham,she
"Write the last word of the sentence ""I told the story to Daniel"": ","['i', 'told', 'the', 'story', 'to', 'daniel']",daniel,i
"Write the last word of the sentence ""Sonatas are easy to play on this violin"": ","['sonatas', 'are', 'easy', 'to', 'play', 'on', 'this', 'violin']",violin,play
"Q: What is the last word of the sentence ""Paula hit the fence""? A:","['paula', 'hit', 'the', 'fence']",fence,the
"Q: What is the last word of the sentence ""The man killed the king with the knife""? A:","['the', 'man', 'killed', 'the', 'king', 'with', 'the', 'knife']",knife,man
"Q: In the sentence ""The student knew the answers"", what is the last word? A:","['the', 'student', 'knew', 'the', 'answers']",answers,student
"Write the last word of the sentence ""Celia brushed her hair"": ","['celia', 'brushed', 'her', 'hair']",hair,celia
"Q: What is the last word of the sentence ""I served leek soup to my guests""? A:","['i', 'served', 'leek', 'soup', 'to', 'my', 'guests']",guests,served
"Q: In the sentence ""Never had Sir Thomas been so offended"", what is the last word? A:","['never', 'had', 'sir', 'thomas', 'been', 'so', 'offended']",offended,thomas
"Q: What is the last word of the sentence ""I will speak to Hector about this""? A:","['i', 'will', 'speak', 'to', 'hector', 'about', 'this']",this,speak
"Write the last word of the sentence ""Rosemary hates New York"": ","['rosemary', 'hates', 'new', 'york']",york,hates
"Write the last word of the sentence ""He planted the garden with roses last November"": ","['he', 'planted', 'the', 'garden', 'with', 'roses', 'last', 'november']",november,last
"Q: What is the last word of the sentence ""Julie felt he was there""? A:","['julie', 'felt', 'he', 'was', 'there']",there,there
"Q: What is the last word of the sentence ""Kim is fond of Lee""? A:","['kim', 'is', 'fond', 'of', 'lee']",lee,lee
"Q: What is the last word of the sentence ""I know the person whose mother died""? A:","['i', 'know', 'the', 'person', 'whose', 'mother', 'died']",died,died
"Write the last word of the sentence ""Almost every lawyer could answer that question"": ","['almost', 'every', 'lawyer', 'could', 'answer', 'that', 'question']",question,that
"Q: In the sentence ""The boat sank"", what is the last word? A:","['the', 'boat', 'sank']",sank,sank
"Write the last word of the sentence ""Most of the fruit is rotten"": ","['most', 'of', 'the', 'fruit', 'is', 'rotten']",rotten,most
"Write the last word of the sentence ""Don swatted the mosquito with the newspaper"": ","['don', 'swatted', 'the', 'mosquito', 'with', 'the', 'newspaper']",newspaper,newspaper
"Q: In the sentence ""Shannon sent Dan an email"", what is the last word? A:","['shannon', 'sent', 'dan', 'an', 'email']",email,dan
"Q: What is the last word of the sentence ""The defendant denied the accusation""? A:","['the', 'defendant', 'denied', 'the', 'accusation']",accusation,denied
"Q: In the sentence ""I have six more of them"", what is the last word? A:","['i', 'have', 'six', 'more', 'of', 'them']",them,more
"Q: In the sentence ""The dog chased the cat for days"", what is the last word? A:","['the', 'dog', 'chased', 'the', 'cat', 'for', 'days']",days,cat
"Q: In the sentence ""Fred kicked the ball over the fence"", what is the last word? A:","['fred', 'kicked', 'the', 'ball', 'over', 'the', 'fence']",fence,fence
"Q: What is the last word of the sentence ""John talked to any politician who is powerful""? A:","['john', 'talked', 'to', 'any', 'politician', 'who', 'is', 'powerful']",powerful,talked
"Write the last word of the sentence ""Jessica loaded boxes under the wagon"": ","['jessica', 'loaded', 'boxes', 'under', 'the', 'wagon']",wagon,loaded
"Q: What is the last word of the sentence ""He looks so formidable""? A:","['he', 'looks', 'so', 'formidable']",formidable,he
"Q: What is the last word of the sentence ""Jackie chased the thief""? A:","['jackie', 'chased', 'the', 'thief']",thief,chased
"Write the last word of the sentence ""Doug cleared the table"": ","['doug', 'cleared', 'the', 'table']",table,cleared
"Q: What is the last word of the sentence ""John promised Mary that he would leave""? A:","['john', 'promised', 'mary', 'that', 'he', 'would', 'leave']",leave,john
"Q: What is the last word of the sentence ""Henri will paint the floor for an hour""? A:","['henri', 'will', 'paint', 'the', 'floor', 'for', 'an', 'hour']",hour,an
"Q: In the sentence ""Henri will paint the floor for an hour"", what is the last word? A:","['henri', 'will', 'paint', 'the', 'floor', 'for', 'an', 'hour']",hour,paint
"Q: What is the last word of the sentence ""I saw only the student""? A:","['i', 'saw', 'only', 'the', 'student']",student,saw
"Q: What is the last word of the sentence ""The strong winds cleared the skies""? A:","['the', 'strong', 'winds', 'cleared', 'the', 'skies']",skies,skies
"Q: What is the last word of the sentence ""Steve tossed the ball at Anna""? A:","['steve', 'tossed', 'the', 'ball', 'at', 'anna']",anna,steve
"Q: What is the last word of the sentence ""Mary cuts the paper easily""? A:","['mary', 'cuts', 'the', 'paper', 'easily']",easily,mary
"Q: In the sentence ""Jill embraced Sarah"", what is the last word? A:","['jill', 'embraced', 'sarah']",sarah,jill
