Input,Options,Expected,Output (raw),Predicted
"F: Welches Wort steht am Anfang des Satzes ""Sie schreibt regelmäßig Briefe an ihre Großeltern auf dem Land.""? A:","['Sie', 'schreibt', 'regelmäßig', 'Briefe', 'an', 'ihre', 'Großeltern', 'auf', 'dem', 'Land']",sie,"UTT_BOUNDARY f: welches wort steht am anfang des satzes ""sie schreibt regelmäßig briefe an ihre großeltern auf dem land.""? a:UTT_BOUNDARY sie sie nicht. sie", sie sie nicht. sie
"F: Welches Wort steht am Anfang des Satzes ""Sie trägt eine rote Jacke im Winter und warme Stiefel dazu.""? A:","['Sie', 'trägt', 'eine', 'rote', 'Jacke', 'im', 'Winter', 'und', 'warme', 'Stiefel', 'dazu']",sie,"UTT_BOUNDARY f: welches wort steht am anfang des satzes ""sie trägt eine rote jacke im winter und warme stiefel dazu.""? a:UTT_BOUNDARY sie spielt mit ihrem liebling", sie spielt mit ihrem liebling
"F: Welches Wort steht am Anfang des Satzes ""Wir machen eine Wanderung durch den Wald bei schönem Wetter.""? A:","['Wir', 'machen', 'eine', 'Wanderung', 'durch', 'den', 'Wald', 'bei', 'schönem', 'Wetter']",wir,"UTT_BOUNDARY f: welches wort steht am anfang des satzes ""wir machen eine wanderung durch den wald bei schönem wetter.""? a:UTT_BOUNDARY wir am wochenende eine wander", wir am wochenende eine wander
"F: Was ist das erste Wort des Satzes ""Der Hund bellt laut, wenn jemand an der Tür klingelt.""? A:","['Der', 'Hund', 'bellt', 'laut', 'wenn', 'jemand', 'an', 'der', 'Tür', 'klingelt']",der,"UTT_BOUNDARY f: was ist das erste wort des satzes ""der hund bellt laut, wenn jemand an der tür klingelt.""? a:UTT_BOUNDARY der hund nicht. er", der hund nicht. er
"Schreibe das erste Wort des Satzes ""Der Hund kuschelt sich zufrieden in seine warme Decke."": ","['Der', 'Hund', 'kuschelt', 'sich', 'zufrieden', 'in', 'seine', 'warme', 'Decke']",der,"UTT_BOUNDARY schreibe das erste wort des satzes ""der hund kuschelt sich zufrieden in seine warme decke."":UTT_BOUNDARY der hund das nicht zu", der hund das nicht zu
"F: Welches Wort steht am Anfang des Satzes ""Wir besuchen das Schloss im nahegelegenen Ort am Sonntag.""? A:","['Wir', 'besuchen', 'das', 'Schloss', 'im', 'nahegelegenen', 'Ort', 'am', 'Sonntag']",wir,"UTT_BOUNDARY f: welches wort steht am anfang des satzes ""wir besuchen das schloss im nahegelegenen ort am sonntag.""? a:UTT_BOUNDARY wir am wochenende eine pause", wir am wochenende eine pause
"F: Welches Wort steht am Anfang des Satzes ""Ich höre Musik, während ich meine Hausaufgaben mache zu Hause.""? A:","['Ich', 'höre', 'Musik', 'während', 'ich', 'meine', 'Hausaufgaben', 'mache', 'zu', 'Hause']",ich,"UTT_BOUNDARY f: welches wort steht am anfang des satzes ""ich höre musik, während ich meine hausaufgaben mache zu hause.""? a:UTT_BOUNDARY ich das nicht? a", ich das nicht? a
"Schreibe das erste Wort des Satzes ""Er fährt jeden Morgen mit dem Fahrrad zur Arbeit in die Stadt."": ","['Er', 'fährt', 'jeden', 'Morgen', 'mit', 'dem', 'Fahrrad', 'zur', 'Arbeit', 'in', 'die', 'Stadt']",er,"UTT_BOUNDARY schreibe das erste wort des satzes ""er fährt jeden morgen mit dem fahrrad zur arbeit in die stadt."":UTT_BOUNDARY er sich nicht zu kümmern", er sich nicht zu kümmern
"F: Was ist das erste Wort des Satzes ""Ich koche heute eine Suppe mit frischem Gemüse.""? A:","['Ich', 'koche', 'heute', 'eine', 'Suppe', 'mit', 'frischem', 'Gemüse']",ich,"UTT_BOUNDARY f: was ist das erste wort des satzes ""ich koche heute eine suppe mit frischem gemüse.""? a:UTT_BOUNDARY ich heute abend ein neues", ich heute abend ein neues
"Schreibe das erste Wort des Satzes ""Die Katze schläft zufrieden auf dem gemütlichen Sofa im Wohnzimmer."": ","['Die', 'Katze', 'schläft', 'zufrieden', 'auf', 'dem', 'gemütlichen', 'Sofa', 'im', 'Wohnzimmer']",die,"UTT_BOUNDARY schreibe das erste wort des satzes ""die katze schläft zufrieden auf dem gemütlichen sofa im wohnzimmer."":UTT_BOUNDARY die blumen nicht."":"," die blumen nicht."":"
